tract_id,tract_name,noise_mean_db,noise_max_db,noise_min_db
6073016100,161.0,58.02769163486005,82.03849029541016,45.035179138183594
6073016202,162.02,57.6772200465707,87.39018249511719,45.00099182128906
6073016301,163.01,57.85985137195122,84.59091186523438,45.00373840332031
6073016302,163.02,57.368072633989144,84.59091186523438,45.00510787963867
6073003209,32.09,55.840927333047944,82.31468963623047,45.00373840332031
6073003211,32.11,51.65305363581731,63.005950927734375,45.011962890625
6073003212,32.12,60.91502733704974,84.23573303222656,45.06233978271485
6073003213,32.13,56.23083909424379,81.94514465332031,45.020172119140625
6073008360,83.6,56.26508188502674,84.32328033447266,45.02290725708008
6073008502,85.02,59.33809840425532,82.98416137695312,45.0064811706543
6073008504,85.04,55.608711292153046,74.348876953125,45.04606628417969
6073008505,85.05,59.019500864304234,85.72406768798828,45.00236511230469
6073016502,165.02,53.760824188931295,73.54876708984375,45.0064811706543
6073017104,171.04,52.8917025862069,62.1827278137207,45.010589599609375
6073017107,171.07,58.74650551994302,77.5959243774414,45.3211669921875
6073003214,32.14,57.32098671040925,80.72250366210938,45.01470184326172
6073003301,33.01,55.05603590745192,84.28620147705078,45.05828094482422
6073003303,33.03,56.35060570597166,84.32488250732422,45.01880645751953
6073003403,34.03,58.89375874533582,86.13524627685547,45.00510787963867
6073008506,85.06,56.02553680483368,73.19730377197266,45.00373840332031
6073008507,85.07,57.15875464437367,85.47897338867188,45.00510787963867
6073008509,85.09,57.2054645999336,84.87420654296875,45.01743698120117
6073008510,85.1,56.266928981414,87.97128295898438,45.01606750488281
6073008512,85.12,55.39014363491501,72.59355163574219,45.035179138183594
6073017108,171.08,56.017428677440634,77.18335723876953,45.00510787963867
6073017303,173.03,56.41067436661699,83.58695983886719,45.01470184326172
6073003404,34.04,59.85186011904762,88.35816955566406,45.02290725708008
6073003501,35.01,57.503729812237395,84.93876647949219,45.0064811706543
6073003502,35.02,55.67046333539603,83.21391296386719,45.06098937988281
6073003602,36.02,52.23059534143518,61.448856353759766,45.11883163452149
6073003603,36.03,57.77344843166978,88.01266479492188,45.07720947265625
6073008513,85.13,54.10036201234077,71.47367095947266,45.00510787963867
6073008600,86.0,52.89531044947507,71.43639373779297,45.03382110595703
6073008701,87.01,59.30992965367965,85.63719177246094,45.00236511230469
6073008702,87.02,61.08685582712156,87.56864929199219,45.02700424194336
6073017305,173.05,58.36662612275449,86.52342987060547,45.00510787963867
6073018621,186.21,54.175400321365245,74.19294738769531,45.0947151184082
6073009108,91.08,61.05803056516724,86.32457733154297,45.01880645751953
6073017069,170.69,58.92309751157408,83.22425842285156,45.04606628417969
6073003800,38.0,55.717271717316514,85.1547622680664,45.01333236694336
6073003901,39.01,56.40778556034483,84.93876647949219,45.11883163452149
6073003902,39.02,58.4017197327044,87.20490264892578,45.00236511230469
6073004000,40.0,55.33567708333333,84.93876647949219,45.05963134765625
6073008800,88.0,56.94772566995768,86.16055297851562,45.02836608886719
6073008901,89.01,56.62926262588863,75.09471130371094,45.083953857421875
6073018201,182.01,54.830441159386616,79.98128509521484,45.00785446166992
6073018101,181.01,55.20509690504808,82.6363525390625,45.00373840332031
6073017202,172.02,52.86124298878205,71.14277648925781,45.01470184326172
6073018302,183.02,51.316859654017854,57.60648727416992,45.10276794433594
6073017068,170.68,59.651749398487624,88.32637023925781,45.00099182128906
6073013325,133.25,56.13417904290429,72.43782043457031,45.00373840332031
6073013318,133.18,57.89490112586605,77.1708755493164,45.056922912597656
6073013317,133.17,58.71337746305419,83.96548461914062,45.024269104003906
6073015407,154.07,52.39751747532895,58.13980865478515,45.03109359741211
6073008367,83.67,60.11056163699128,81.65541076660156,45.02700424194336
6073010017,100.17,60.816090067879095,87.57546997070312,45.01743698120117
6073007304,73.04,50.66101637620192,56.49626922607422,45.30583953857422
6073005602,56.02,57.41397520949721,87.26564025878906,45.00510787963867
6073001301,13.01,53.40966045673077,74.13467407226562,45.12950897216797
6073021306,213.06,56.745799309045225,75.12150573730469,45.00236511230469
6073013319,133.19,59.15224703982777,78.51441955566406,45.01880645751953
6073013324,133.24,55.11252065805289,69.8547134399414,45.174598693847656
