zcta,noise_mean_db,noise_max_db,noise_min_db
93292,54.76994550299194,78.53250696286443,45.00969704062513
93301,56.832491263848254,86.5997211907055,45.021780661134294
93302,56.45109660243408,84.62696838378906,45.00373840332032
93303,56.45109660243407,84.62696838378906,45.00373840332031
93304,58.29862928939159,86.11364135991613,45.032989914180604
93305,54.53595594740717,75.12078593846843,45.038583140471665
93306,55.490096566659155,74.87637948097088,45.03660013355002
93307,56.22630722183243,78.05921109232528,45.01954741393564
93308,55.76918805127738,77.62605319533235,45.02512032906751
93309,56.000559986598724,76.9975518789012,45.034364318485245
93311,55.483762824720685,73.97063718847542,45.03170433548207
93312,54.8564496539622,72.30178835145264,45.03459025027488
93313,55.5242380969599,75.74622307765603,45.03309334322711
93314,54.912820622207065,75.04094185853234,45.02235660400901
93386,57.23064418038922,72.314697265625,45.025634765625
93387,59.360108901515154,86.80789184570312,45.024269104003906
93389,55.95363991477273,75.29173278808594,45.02836608886719
93390,56.76008154602324,75.51571655273438,45.010589599609375
93401,55.83547723945899,79.74556408013342,45.01963620007579
93402,50.25440069970505,58.621651398821555,45.102882659991245
93403,57.46660966559371,83.28175354003906,45.00922393798828
93405,58.90664379504526,82.84354020710128,45.01647971514489
93408,56.623144035532995,84.88973999023438,45.02973175048828
93409,57.48306851773648,76.93727111816406,45.508392333984375
93412,50.53330624029504,58.39414978027344,45.0528564453125
93420,55.88692577202652,83.58879270331734,45.00411485436082
93421,56.289027777777775,83.81114959716797,45.00236511230469
93422,58.09446102179727,82.46471177691869,45.00445456044779
93423,58.0252369133574,82.30960083007812,45.00510787963867
93424,56.805185410117176,83.56599426269531,45.00236511230469
93426,55.44234529071744,78.88404083251953,45.00099182128906
93427,55.94038174667752,79.69648742675781,45.00099182128906
93428,54.218757453720485,71.61488123907975,45.01661415132769
93430,54.51443893744019,75.70152775638074,45.01600696954382
93433,51.96463367550872,71.4488525390625,45.00099182128906
93435,54.89760771425091,77.581275141676,45.00345618073975
93436,55.12353675944722,75.32674346041703,45.048315513332724
93440,55.26251242270318,78.05704498291016,45.011962890625
93441,53.3946352905569,73.07709503173828,45.011962890625
93442,53.85962534693662,78.3673155924023,45.006808823194945
93443,55.42979320418203,78.40043640136719,45.01333236694336
93444,55.15136673767849,83.06210327148438,45.00099182128906
93445,51.96463367550872,71.4488525390625,45.00099182128906
93446,53.85265355896452,71.24225926307882,45.00784039649622
93448,58.80218558282208,82.4254150390625,45.00510787963867
93449,58.787709215033374,82.43368316270073,45.005087997162335
93450,55.44234529071744,78.88404083251953,45.00099182128906
93451,55.69067013380905,80.82211944026564,45.00099182128906
93452,54.97136441671552,78.0009765625,45.00236511230469
93453,55.15136673767849,83.06210327148438,45.00099182128906
93454,57.239847012139776,83.82069616046047,45.02326745764593
93455,56.44104459840658,78.97018367732102,45.01591947142846
93456,56.89624627024724,83.4927749633789,45.010589599609375
93457,57.75265574812634,78.99382781982422,45.01470184326172
93458,54.86232853902649,76.74125671386719,45.043312072753906
93460,53.55263660954455,73.13659487609326,45.01041440280592
93461,56.387836787250066,85.39703369140625,45.00099182128906
93463,53.3946352905569,73.07709503173828,45.011962890625
93465,55.681827964240874,81.37916696395781,45.00129967423665
93483,51.96463367550872,71.4488525390625,45.00099182128906
93501,56.80385126218345,79.082324986914,45.00194518282679
93502,56.778845893012154,77.95741271972656,45.00236511230469
93505,52.74710511485616,66.6922378540039,45.00510787963867
93510,63.65422427470535,85.70776367187499,45.00099182128906
93512,55.08592625899281,75.26080322265625,45.00236511230469
93513,54.750702064589944,74.27972412109375,45.00099182128906
93514,54.83104277195034,75.55563411781459,45.01604918091771
93515,54.21271479622871,75.79096984863281,45.00785446166992
93516,58.18775614754098,81.75511169433594,45.00922393798828
93517,54.42964538876172,72.93804168701172,45.00099182128906
93518,59.5876401885849,82.50907897949219,45.00510787963867
93522,53.6328445389217,74.38225555419922,45.00099182128906
93523,58.96494591129801,80.51601854892878,45.00453170008365
93524,60.27834803661449,80.48052978515625,45.0064811706543
93526,54.750702064589944,74.27972412109375,45.00099182128906
93527,53.6328445389217,74.38225555419922,45.00099182128906
93528,56.58005003126954,80.58045959472656,45.00099182128906
93529,55.08592625899281,75.26080322265625,45.00236511230469
93530,54.750702064589944,74.27972412109375,45.00099182128906
93531,59.5876401885849,82.50907897949219,45.00510787963867
93532,54.167495928945364,70.66767262959563,45.05119315862835
93534,55.71757251659174,75.22363178489981,45.01478634605928
93535,52.77007236883818,67.61627468797829,45.05953494182904
93536,53.45176919115257,72.4769765209131,45.019368350180685
93539,55.72610495973645,82.0357666015625,45.00373840332031
93541,54.42964538876172,72.93804168701172,45.00099182128906
93543,56.33182253102226,75.46376193107149,45.00240472927415
93544,54.92708197346887,75.41383419586029,45.00237072205947
93545,53.63284453892171,74.38225555419922,45.00099182128906
93546,55.08308784322312,75.2586259453332,45.00236146055043
93549,53.6328445389217,74.38225555419922,45.00099182128906
93550,54.65893511939197,72.56146084119437,45.03500601777257
93551,53.65286648051875,73.34925720567732,45.05088833757808
93552,56.743219193630146,75.12795253866722,45.02217273960373
93553,54.99721111079971,75.64623036608714,45.00236511230469
93554,56.58005003126954,80.58045959472656,45.00099182128906
93555,53.84815282262524,75.40939424976409,45.01713079945113
93556,58.22605902777777,75.82745361328125,45.011962890625
93560,60.27834803661449,80.48052978515625,45.0064811706543
93561,55.60786132959887,79.06176066227097,45.00510963604604
93562,53.31814573741864,72.8037338256836,45.00236511230468
93563,54.98552234299517,75.64784240722656,45.00236511230469
93581,59.587640188584906,82.50907897949219,45.00510787963867
93584,54.926077764026395,72.32487487792969,45.01470184326172
93586,51.49801903336989,69.50696686463837,45.03088417239902
93590,54.61522640306122,75.53640747070312,45.01743698120117
93591,53.2505497060374,68.17358649027494,45.00314081373926
93592,53.31814573741864,72.8037338256836,45.00236511230469
93599,55.07260503739551,75.73567962646484,45.00099182128906
93601,55.17644651489144,74.54715004308079,45.00160920299334
93602,54.894127620350325,70.15683879649431,45.00374956319084
93604,55.38997867422466,75.30006624485195,45.00761480358933
93606,55.38319036589196,71.42388916015625,45.00099182128906
93608,53.582925357500685,72.85782623291016,45.00099182128906
93609,55.58745062765737,76.5445801593165,45.00510215683402
93610,58.69378428920668,84.13818158079025,45.00863541075471
93611,54.38113717721527,73.92130964572573,45.02044639516185
93612,56.520508141482985,78.1729025380832,45.02178648062025
93613,56.51826323987539,80.72250366210938,45.01606750488281
93614,56.94860204666729,74.39667191429702,45.00670883063749
93615,54.167422438677555,72.46355996415946,45.00236511230469
93616,53.98658821293914,68.17069370157654,45.01022584502737
93618,52.91467232791819,68.34869769562742,45.01546742552824
93619,53.5129264104149,68.85813956876315,45.010856177678406
93620,55.4458065429931,79.89905055819837,45.001014276830865
93622,54.71701276628796,84.67061315010434,45.00103627783609
93623,55.10612171368679,67.35502279881749,45.00236511230469
93624,55.07387043906833,83.69111760887563,45.000991821289055
93625,54.17003573342069,73.26095572840421,45.00342398532904
93626,54.8631096419828,70.83969142189716,45.006391456634915
93627,53.582925357500685,72.85782623291016,45.00099182128906
93630,55.085717816697425,73.48011335978103,45.00686180601136
93631,55.041948961161616,80.38700412901167,45.00347421903446
93635,54.769081920826004,79.02670867062778,45.004577349656216
93636,54.52730618027929,75.48249948202186,45.004387954033334
93637,56.3910537347561,84.75816345214844,45.04878616333008
93638,55.766939905331775,77.06142164031772,45.03435379142428
93640,55.071559203290306,68.23392303065816,45.00518402984483
93643,55.033812264635394,75.67849731445312,45.00510787963867
93644,55.85714246909323,74.45146569569039,45.00789066194712
93645,55.0338122646354,75.67849731445312,45.00510787963867
93646,51.5009966504567,65.48963185032457,45.01579706883942
93647,53.47910464762805,64.98628452377925,45.00241900485126
93648,53.981816942616696,69.26034117565017,45.01435804991414
93649,50.47181693412162,59.64495086669922,45.01606750488281
93650,57.35220660162249,81.64740233809806,45.00660894607808
93651,54.89297997721697,70.1114730834961,45.00373840332031
93652,53.29594501379582,75.54852294921875,45.01606750488281
93653,55.06618883895893,75.29308580822084,45.00137579531837
93654,51.34180864566475,62.601746466121725,45.01135490081331
93656,54.13538035692075,77.88022794856894,45.00200198570714
93657,53.01635144775305,69.92470439973502,45.01916609834868
93660,53.586776180778976,72.86184993749886,45.00101470047526
93662,53.24218013067663,71.30940832944657,45.01388118983275
93666,51.16502434045226,61.94236755371094,45.010589599609375
93668,53.59155971348505,72.86684822516582,45.00104312123818
93669,55.0338122646354,75.67849731445312,45.00510787963867
93670,54.184460116731515,72.6505355834961,45.00236511230469
93673,57.61194977426637,84.56214141845703,45.00236511230469
93675,53.484274625267666,64.9665298461914,45.00236511230469
93701,58.18709356229576,83.81608222785283,45.03254243413269
93702,55.11039900965588,72.44140228465966,45.06540944819647
93703,56.00673087253847,76.5324560128735,45.01430944338229
93704,54.486060805054535,72.20414191649641,45.02968427654079
93705,54.25186711885965,69.39725177883155,45.029785061437586
93706,53.96453928845756,74.75591971708837,45.01242987706137
93710,55.915369227180584,74.55347924620523,45.06955658192166
93711,54.80702641469129,72.11468202419665,45.06629912937756
93720,53.85697735889954,70.46862084826013,45.01595623923579
93721,55.79559471161159,75.30319271721473,45.03830778481215
93722,53.80291539628377,73.55030442063465,45.04366388025701
93723,55.1253294938401,71.29622592277335,45.011574061887
93724,52.21959568298969,66.5877456665039,45.00785446166992
93725,54.601541209337384,78.69367447157494,45.00540874987801
93726,55.741744997584014,76.54359143989696,45.02995342128287
93727,55.35925746819676,74.64030711699631,45.03702214991568
93728,55.106087923541594,76.60964562318232,45.03169652684865
93729,55.00603243670887,75.85799407958984,45.00510787963868
93730,54.83522969252525,73.83806169682003,45.00574345073714
93737,55.57359896145149,79.19012785066548,45.00875792006309
93740,57.408954831932775,81.51062774658203,45.010589599609375
93741,53.62086211253369,69.29061126708984,45.00785446166992
93744,53.3987819025522,69.24744415283203,45.0064811706543
93745,52.991654047356825,72.79438781738281,45.01333236694336
93747,54.069390003243946,73.12177276611328,45.00922393798828
93750,56.60673760150812,71.11262512207031,45.00510787963867
93755,54.02645386464497,69.2469253540039,45.01606750488281
93761,56.81670208655332,85.818359375,45.02836608886719
93765,54.574058657786885,68.61534881591797,45.0064811706543
93771,56.17627903761062,84.3472900390625,45.00236511230469
93772,56.17627903761062,84.3472900390625,45.00236511230468
93773,56.17627903761062,84.3472900390625,45.00236511230469
93774,56.17627903761062,84.3472900390625,45.00236511230469
93775,56.17627903761062,84.3472900390625,45.00236511230469
93776,56.17627903761062,84.3472900390625,45.00236511230469
93777,56.17627903761062,84.3472900390625,45.00236511230469
93778,56.17627903761062,84.3472900390625,45.00236511230469
93779,56.17627903761062,84.3472900390625,45.00236511230469
93786,56.17627903761062,84.3472900390625,45.00236511230469
93790,53.833246527777774,68.59498596191406,45.08125305175781
93791,53.83324652777778,68.59498596191406,45.08125305175781
93792,53.833246527777774,68.59498596191406,45.08125305175781
93793,53.833246527777774,68.59498596191406,45.08125305175781
93794,53.833246527777774,68.59498596191406,45.08125305175781
93844,54.28646135440835,70.515380859375,45.06640625
93888,54.28646135440835,70.515380859375,45.06640625
93901,55.72236131075187,77.404318966548,45.03584679096785
93902,56.934751590568865,79.57319641113281,45.08125305175781
93905,54.29924821127281,70.62870831148079,45.03729835317804
93906,56.724899714613095,76.16204854615948,45.02975338248369
93907,57.793376051520326,81.80718545830169,45.02669832928847
93908,54.48972981851027,74.35273200872645,45.04286709144375
93912,56.7603305785124,79.46255493164062,45.0528564453125
93915,60.421312235169495,83.74931335449219,45.01470184326172
93920,54.65450350318641,68.60043848375669,45.00502185875441
93923,53.81937084412114,69.0829837513153,45.013699475181646
93924,54.9230948423259,80.64041132399633,45.00856266799766
93925,61.10816341202089,83.81558833823877,45.00372895570102
93926,57.37004981400708,80.5240264873658,45.003738403320305
93927,56.10530796934921,79.38109456892414,45.06269799564186
93928,55.44234529071744,78.88404083251953,45.00099182128906
93930,52.1955489989402,66.63588242670404,45.04355246361303
93932,55.44234529071744,78.88404083251953,45.00099182128906
93933,55.20056577786666,74.9791296121447,45.00937421623096
93940,56.200605731021724,80.94421937768777,45.022585159791724
93942,53.36430344626168,72.71609497070312,45.01058959960937
93943,58.48659894983687,84.4404525756836,45.03654479980469
93950,52.803298770172304,70.46886735743674,45.01742456038295
93953,56.51092751352016,81.06871032714844,45.0064811706543
93955,52.598320886843354,68.18397771818948,45.02732239394891
93960,57.96519222506613,80.76204000117083,45.009247769082904
93962,56.06175061368226,80.51746684420849,45.00099182128906
94002,56.220625375909044,80.80191814384237,45.046260484399504
94005,57.86294540699575,89.53083038330078,45.00099182128906
94010,56.59167832700777,82.11163426807867,45.01991845377595
94011,57.21874473551213,88.04615783691406,45.00099182128906
94014,54.00119722592455,68.30162697403516,45.20806550280194
94015,58.29155296613041,82.40214950158683,45.04299480208348
94017,56.881001052461144,83.47329711914062,45.06233978271485
94018,57.94532944592568,77.62543981827301,45.002435394965566
94019,57.46353706897691,79.00891514028208,45.002718203957635
94020,54.11563483735283,68.891698095297,45.00238945050539
94021,54.10353267647792,68.76910400390625,45.00236511230469
94022,56.57712570194017,77.21260584511451,45.01837200696771
94023,54.6869140625,71.13274383544922,45.04062652587891
94024,56.92909330745942,78.26575142441881,45.03891646660205
94025,54.61727942897993,72.83815198432801,45.02649911211129
94026,55.710501730381885,79.06660809838712,45.015199376082634
94027,53.89035936704204,78.3973197329665,45.0330688340744
94028,54.20679471086277,84.2740821050661,45.00116193608931
94030,55.68134759691904,78.92519505818684,45.03387959798177
94035,62.1334836409396,86.75503540039062,45.00785446166992
94037,57.02336931818182,74.7784423828125,45.010589599609375
94038,57.02336931818182,74.7784423828125,45.010589599609375
94039,53.802340599798384,76.41671752929688,45.00099182128906
94040,55.061999515169475,75.07079888924868,45.05511156079125
94041,56.45455919997711,78.77391511953783,45.03206147573519
94042,53.802340599798384,76.41671752929688,45.00099182128906
94043,56.507503078836926,80.28394064742156,45.04110834356285
94044,55.80283706283654,76.91400663778077,45.0296949905078
94060,54.09529303769186,68.87344509045099,45.002397350062935
94061,56.12159851504141,74.97218666961604,45.02667366279805
94062,55.066418988128895,74.7341424281923,45.01140673929163
94063,55.66957331114751,77.25032507086503,45.03234729190885
94064,55.90178202479339,83.28175354003906,45.00510787963867
94065,49.822729828706315,61.60468673706055,45.037228339313536
94066,57.65888790033762,82.71291210772422,45.029076169444686
94070,53.73479724440964,68.37712114079227,45.14946604907083
94074,54.103532676477926,68.76910400390625,45.00236511230469
94080,55.764394161822786,80.38421477921301,45.038447556030356
94083,57.516757343481984,76.7513656616211,45.06233978271485
94085,55.90027294588404,79.19757495219848,45.039260616379266
94086,55.48333547433608,77.21283095620917,45.068766810769596
94087,56.03726487917494,77.58359050571458,45.03066120253107
94088,59.17598025825597,88.41094697710447,45.005080649328335
94089,59.89511922150768,86.17268324748841,45.03957137808175
94102,54.99166237523114,71.59461023152366,45.15465826918121
94103,58.46239853292636,80.54424146897715,45.026692859917084
94104,56.93506411550889,73.6735610961914,45.00099182128906
94105,55.28071814216247,75.11616516113281,45.0324592590332
94107,59.57294617243215,83.43013817136082,45.067830540083904
94108,54.64138058168061,66.84681870309204,45.299417398519786
94109,56.35129283149505,71.75973454262834,45.43138763359109
94110,56.37099789736013,74.62964094572386,45.10313225475458
94111,55.391163547438666,75.01985580796696,45.03035846876887
94112,55.946502113735136,72.23766615408589,45.33690170181985
94114,54.97535667279488,67.6453463155884,45.16411805144862
94115,53.232779311336124,63.53552876408989,45.2656972331966
94116,55.075173136595346,72.2452334556674,45.06320570810527
94117,53.98606158355686,69.11114862923068,45.23852962389299
94118,55.44060720063834,70.69843857899095,45.31280572347586
94121,53.35683249415575,64.84003842029152,45.24399996034954
94122,55.61581683414855,73.02717201245595,45.0802641321705
94123,54.599499195137724,70.71086035660012,45.06555042074018
94124,54.33637407932636,71.6558844055897,45.2467206445778
94125,62.23794135551948,88.46522521972656,45.00510787963867
94126,55.28071814216247,75.11616516113281,45.0324592590332
94127,55.778694724043646,75.94878440512248,45.02797774180643
94128,62.23794135551948,88.46522521972656,45.00510787963867
94129,57.94884993108201,83.63800048828125,45.00373840332031
94130,60.00778041581109,86.63888549804688,45.01333236694336
94131,55.314103974704054,73.09919942851161,45.08035157681531
94132,57.28593549341221,80.37648792846853,45.047280649250375
94133,52.61094669191584,62.16872775661802,45.372098477803945
94134,55.91974658835252,75.38427644343115,45.12038598379291
94140,55.210783305921055,70.56523895263672,45.195655822753906
94141,60.36933231100796,84.83587646484375,45.03654479980469
94143,54.35299222001737,71.76932017008464,45.06292724609375
94146,51.028965541294646,56.31037902832031,45.0987434387207
94147,55.63237758930502,73.86857537037132,45.02165562929139
94158,59.027350603070175,83.91816711425781,45.01606750488282
94188,56.60831897965879,87.37590026855469,45.025634765625
94301,54.57696102580961,73.88180439143761,45.02864222567168
94302,54.61470402251958,72.9490737915039,45.10196304321289
94303,56.876317055651164,82.81054097277878,45.0114530741438
94304,55.96135590252708,77.98894094333872,45.038411587318976
94305,54.948559888376614,72.8225563498721,45.03134896766026
94306,56.58880719161533,76.0287240636918,45.02076382547613
94401,56.942680674641444,84.85602629918247,45.02146459985573
94402,56.15307201407488,80.52848869374603,45.050978352772475
94403,56.57417832999944,78.0403139961684,45.05111111045134
94404,52.13871071182167,65.81412213110265,45.09720543097524
94497,57.08924798545598,83.16180419921875,45.03791046142578
94501,54.55641365467388,71.48815427507672,45.06497819083078
94502,51.05689471491563,75.67226028442383,45.06418800354004
94503,56.332641237121514,80.80942681409466,45.03886873811758
94505,55.62476145914061,72.25284712414071,45.01603943237613
94506,56.084717342855946,72.35804113079065,45.00316769738889
94507,56.28852940055258,85.37335669523716,45.036919752432546
94508,53.410171856639245,66.73112487792969,45.00785446166992
94509,56.59971116826298,78.39595775945243,45.0264471660669
94510,56.46299097371316,80.87186755810089,45.01657897905003
94511,52.11683826572847,62.63399124145508,45.02973175048828
94513,53.778775145177256,71.90593208829694,45.03221976416845
94514,57.12759558338826,77.18501281738281,45.014701843261726
94515,54.102106288183194,71.10946548760646,45.01437833390254
94516,50.107325291895606,60.069366455078125,45.025634765625
94517,53.1484677172228,73.5731265461506,45.004357462613136
94518,55.10934300652063,72.54427099238757,45.06797649407392
94519,54.95543050517658,72.61058621320504,45.00738074324845
94520,58.742566835742515,82.47065597991157,45.05979543319924
94521,56.4297500587251,75.78883986632958,45.03703410090785
94522,58.65813676538108,85.01606750488281,45.0419921875
94523,55.572040942532716,78.5483075250202,45.01289787859368
94525,56.97815139865173,85.83965192407487,45.01933865388157
94526,57.10800978573319,81.26122625519358,45.01590536463575
94530,53.504831611151694,69.18871173768721,45.08640358964094
94531,57.041093851280166,77.44984583441239,45.016298360877514
94533,55.57859378367395,77.3912233620605,45.04264444504099
94534,57.49882657083627,81.74593250591887,45.01845273670501
94535,53.818030265456315,65.17576829743076,45.21757942465971
94536,56.13488372941386,75.9542726377203,45.06827867133028
94538,55.403579396136344,74.60426571781832,45.065424314699534
94539,59.19726106254878,84.17242804934777,45.026609240632155
94540,60.15013712205015,87.99064636230469,45.02836608886719
94541,56.2365502645236,79.98854133419616,45.031505125488536
94542,53.547893968889845,74.241653752184,45.0199928854224
94543,55.47307252421959,74.94989013671875,45.00099182128907
94544,55.647967995331435,75.6799372556467,45.05724324471071
94545,56.642782452523065,84.67344007736256,45.03431558012244
94546,55.00249106073453,76.47888980810188,45.04418113600883
94547,58.577916661179536,84.49759555180958,45.023746443355115
94549,56.13032685359016,79.51003893100156,45.011293336820756
94550,54.50712075858233,72.35135633135152,45.05588963396201
94551,56.21322759700499,81.01957975776827,45.03343938670711
94552,55.61676269747489,79.79304552074385,45.00933503329976
94553,56.15273443533774,79.23854118699455,45.02342611242935
94555,58.469965589459854,83.76223569128499,45.077872578504326
94556,51.60319919669628,65.89289611254615,45.021049654949095
94557,58.94501497235872,85.07855224609375,45.010589599609375
94558,55.136507230442284,73.37560193680409,45.029063805856644
94559,55.545175687831566,76.0399936269326,45.035715113097396
94560,55.66793242003082,80.40169416155133,45.01874760219029
94561,54.86656893817256,71.7899364953862,45.01599731209097
94562,53.24925241107214,72.4254150390625,45.0528564453125
94563,56.99845122533643,84.61103485905852,45.00930024539949
94564,56.29177214225765,81.70683681640699,45.01770307591082
94565,56.70931943534568,79.5093046140572,45.034804204938894
94566,56.30619375039819,76.72276392167034,45.01773321007395
94567,53.20749531888932,65.62613501936836,45.003429951218145
94568,56.55761148106919,81.4538217376626,45.03482441407266
94569,56.840048444323145,85.79326629638672,45.020172119140625
94570,52.32442855834961,68.80756378173828,45.04335021972656
94571,56.95840192043896,78.88011169433594,45.00236511230468
94572,59.7707667142938,86.49942530884803,45.01521025165739
94573,53.24925241107214,72.4254150390625,45.0528564453125
94574,53.93041778891178,72.62695720341542,45.03143609996256
94575,52.6477023100907,68.80756378173828,45.01743698120117
94576,53.410171856639245,66.73112487792969,45.00785446166992
94577,57.60107173290877,81.33646865136075,45.02725887284185
94578,58.17584387149676,81.97676474835627,45.05864496789856
94579,55.40271325276299,77.35958511239996,45.02776570244117
94580,55.586311710751716,75.82322505971887,45.02737206484572
94581,52.15252821180555,69.77449035644531,45.014701843261726
94582,52.73850389314602,65.96876280104992,45.00986212916013
94583,57.77492487627485,83.25842883197316,45.025755676986044
94585,56.51151557153799,76.66720377100577,45.02436841832529
94586,59.286536595717926,87.40556300103036,45.00478084233028
94587,56.14372801223678,76.32163157085634,45.035756924439596
94588,57.740929468317574,83.92401900225775,45.023940765299145
94589,56.7912051534035,80.61149437797312,45.04957025576702
94590,56.35845596824008,79.82849472413815,45.03375894622125
94591,56.99579406301598,81.54710937760444,45.04094161630551
94592,58.31394053472649,85.26081085205078,45.00510787963867
94595,54.17155856064752,70.2068462207122,45.06347255542387
94596,55.83605707889114,82.48115666720682,45.0464455489849
94597,57.91360156224107,87.6531880039118,45.01671332895209
94598,56.18369577543026,75.54628975800424,45.019468558445936
94599,57.5399988407801,79.25973171267758,45.00759348864573
94601,55.83423594054143,73.8446928579953,45.07985016554478
94602,56.851757511692426,81.69795815408632,45.037471272333626
94603,56.42247804651458,75.71297881042027,45.09063712932118
94605,56.02098791094366,78.28220285425351,45.06096496581845
94606,55.40437420053335,74.75662344067732,45.16974241248625
94607,57.49173081155517,80.53725786367778,45.04792209072832
94608,56.80270801279459,81.01371558017836,45.05105993901362
94609,57.29542838863205,81.98004727617229,45.09108749733622
94610,57.73529716119656,80.20345430692043,45.09621479739348
94611,55.08190594036761,76.39632452134448,45.0425100703216
94612,57.697567105124016,82.38399075857237,45.05767297947934
94613,58.30723905723906,85.2891616821289,45.039268493652344
94614,57.643800310108205,88.0284194946289,45.00236511230469
94615,59.732775796979865,84.81442260742188,45.01606750488281
94618,57.00893735883424,83.9987917948753,45.04126536911638
94619,56.256136878579014,80.10765114494612,45.05620769313749
94620,53.17258102829392,61.9395866394043,45.024269104003906
94621,55.625829528146596,74.80513717696003,45.086504234632336
94623,59.732775796979865,84.81442260742188,45.01606750488281
94624,56.12737068965517,73.75480651855469,45.13484191894531
94661,55.20976273148148,81.46438598632812,45.02153778076172
94662,50.91767509833916,66.76693725585938,45.1014289855957
94702,57.16020509711716,76.70562836388028,45.06913199487907
94703,56.62023949488952,75.42354658422894,45.076479852992634
94704,54.64597488419143,71.93551884887529,45.17725374542514
94705,56.81148110223467,79.99132425613242,45.06386665652071
94706,54.27739581517817,68.12848748007099,45.098704439713124
94707,51.99363668255395,67.27742499716892,45.123280264877636
94708,51.896478005060395,63.739458424946704,45.052933844201604
94709,54.15527126038154,67.95273800749575,45.16130294023872
94710,56.333811808385164,78.36439335300163,45.05635469040154
94720,53.86023473543468,68.24667886382736,45.300779776905244
94801,55.135610700123884,74.76609757803152,45.04032296086897
94802,55.550921834832906,73.77852630615234,45.06233978271485
94803,56.56001517259393,78.85702025898648,45.04082532407731
94804,56.827980861617824,82.35313559668093,45.03982191795329
94805,55.64450480949178,75.93746151052018,45.083525198574684
94806,56.306415575925286,80.15184154069449,45.017975881174024
94807,57.31907105136822,83.59455871582031,45.00236511230469
94820,60.53934588829349,87.67601013183594,45.01743698120117
94901,55.565489154418174,79.80157321494141,45.016530102673535
94903,57.34936961126126,87.44976120136789,45.01467866888789
94904,55.60894366760649,76.15681257606681,45.08689914515568
94912,59.30889621087315,86.80789184570312,45.00236511230469
94913,55.24177099508282,86.39286804199219,45.01470184326172
94914,53.65810691194582,69.65107727050781,45.00510787963867
94920,53.71121406021379,77.37808565644241,45.02462325196306
94922,53.917011413781395,66.30427551269531,45.024269104003906
94923,53.05680017982531,68.81385040283203,45.00510787963867
94924,54.78416186127773,67.5549258941633,45.0023956369889
94925,58.03785261626162,86.45139595819488,45.00746346032262
94927,58.17784302917232,86.22732543945312,45.0064811706543
94928,54.46166806410584,72.85087217900372,45.02333113695426
94929,54.39296530057738,84.00364685058594,45.00099182128906
94930,54.16598705165935,70.05977373550324,45.005508806395376
94931,55.3825268006331,75.31505793724457,45.0242798983157
94933,55.25185468407596,69.05039978027344,45.00785446166992
94937,54.12671948237213,69.04715728759766,45.00510787963867
94938,55.251854684075965,69.05039978027344,45.00785446166992
94939,58.896863424358116,86.18961096739885,45.011687714910934
94940,54.39296530057738,84.00364685058594,45.00099182128906
94941,54.726564461501894,77.69970024369236,45.02178767330773
94942,57.2518918918919,86.8886489868164,45.01743698120118
94945,57.751418927373926,82.3188039368901,45.010996947146964
94946,54.3955387519137,83.95884311404568,45.00101238350744
94947,54.81194445871316,74.86110416596975,45.02763249999703
94949,58.75968933742047,85.43247985839844,45.06606483459473
94950,54.12671948237213,69.04715728759766,45.00510787963867
94951,53.532674391819995,71.65974174779198,45.0238117769432
94952,54.50096118304578,75.2484111181945,45.01158899838984
94953,55.10617461622807,83.19938659667969,45.011962890625
94954,55.70812892804436,78.10656611177909,45.02705013677206
94955,57.27144211638897,85.25433349609375,45.00099182128906
94956,54.197402401404794,73.01780496920239,45.00401514878934
94957,52.98634467355906,71.18061355296939,45.009417959781075
94960,53.334845400850575,69.78840538181684,45.02433198923582
94963,55.25185468407597,69.05039978027344,45.007854461669915
94964,59.016946022727275,86.4512710571289,45.011962890625
94965,56.704753285229465,84.79921950276764,45.011625449375806
94970,54.7915609857662,67.53813171386719,45.002365112304695
94971,54.39296530057738,84.00364685058594,45.00099182128906
94972,53.917011413781395,66.30427551269531,45.024269104003906
94973,55.251854684075965,69.05039978027344,45.007854461669915
94974,59.016946022727275,86.4512710571289,45.011962890625
94975,55.3255519510829,84.94432067871094,45.00510787963867
94976,57.2285881869195,86.4512710571289,45.00373840332031
94978,52.46691720971564,68.07534790039062,45.00099182128906
94979,54.42073026812689,73.10481262207031,45.02973175048828
94999,55.3255519510829,84.94432067871094,45.00510787963867
95001,49.74595114087302,68.07534790039062,45.14680480957031
95002,59.203166935050994,88.4627914428711,45.00510787963867
95003,53.82855462305664,71.75005276500951,45.03202888716789
95004,55.05867260234484,71.60169698058493,45.02349440834939
95005,53.48601015541964,69.35408097118668,45.03383754791459
95006,53.19212922548557,73.824414788472,45.01108242746773
95007,52.60558511233273,68.99984741210938,45.01883512312718
95008,55.99067879524443,77.19076914389996,45.05244086218216
95009,59.3421240234375,87.41703033447266,45.01333236694336
95010,52.87931064151982,68.0982894897461,45.020172119140625
95011,57.00384821428572,75.24915313720703,45.0064811706543
95012,57.85149143306757,81.1264421425431,45.009402939727195
95013,55.42522519607287,82.32291193963286,45.00099182128906
95014,55.93761727868142,78.95164525293102,45.03061986080201
95015,55.89898880428227,81.7753677368164,45.0064811706543
95017,53.75253364516659,73.21391296386719,45.00373840332031
95018,53.06762162747045,69.485257156759,45.017649000455705
95019,55.09053630443235,82.33503723144531,45.025634765625
95020,56.51212219248176,83.13867116019476,45.01747347837064
95021,57.20702813248205,85.82290649414062,45.00510787963867
