zcta,median_household_income,poverty_rate,unemployment_rate
03582,46250.0,15.7,53.0
03583,67188.0,3.9,55.4
03584,66768.0,14.7,57.7
03585,68594.0,5.3,56.5
03586,154091.0,1.0,50.9
03588,71538.0,2.7,58.7
03590,52803.0,19.4,51.3
03592,61094.0,4.8,48.6
03593,101750.0,2.2,58.4
03595,64762.0,0.4,56.6
03597,56010.0,24.7,45.4
03598,67179.0,6.8,56.2
03601,81250.0,25.5,35.8
03602,70455.0,1.9,57.9
03603,56731.0,9.3,54.1
03604,,,
03605,86250.0,2.5,63.2
03607,84306.0,0.0,59.1
03608,88224.0,7.5,57.6
03609,72391.0,12.1,63.0
03740,67813.0,6.8,58.1
03741,82181.0,12.1,60.5
03743,59625.0,9.8,55.8
03745,91821.0,0.0,60.2
03748,95089.0,22.0,54.1
03750,,0.0,64.7
03751,,0.0,28.5
03752,70417.0,4.9,49.9
03753,106285.0,0.0,62.6
03755,165884.0,0.4,40.1
03765,79625.0,0.0,66.7
03766,100881.0,2.9,72.5
03768,133906.0,2.1,59.7
03770,153750.0,0.0,70.6
03771,88150.0,1.4,53.5
03773,81232.0,8.5,60.3
03774,58452.0,12.8,44.5
03777,92571.0,2.4,63.9
03779,80000.0,3.1,69.4
03780,189550.0,0.0,77.7
03781,109659.0,2.3,60.3
03782,110175.0,3.0,61.4
03784,91000.0,5.7,68.3
03785,57902.0,1.4,59.3
03801,106756.0,3.8,63.8
03809,106397.0,4.9,62.2
03810,148261.0,0.0,61.6
03811,146380.0,0.8,65.9
03812,,0.0,52.1
03813,56951.0,1.1,51.9
03814,77138.0,0.0,54.9
03816,88971.0,0.0,66.3
03817,,9.9,78.0
03818,77134.0,4.0,55.9
03819,112335.0,11.4,65.3
03820,94897.0,4.3,69.5
03823,148365.0,3.8,70.6
03824,124056.0,0.0,51.4
03825,110323.0,8.7,69.9
03826,121184.0,0.0,74.7
03827,142794.0,7.9,59.4
03830,99960.0,6.6,66.5
03832,79063.0,8.1,40.0
03833,119393.0,2.1,62.8
03835,66982.0,6.7,65.3
03836,66136.0,10.7,38.6
03837,119712.0,0.0,76.6
03838,68385.0,0.5,48.0
03839,88346.0,3.8,70.2
03840,162837.0,0.0,66.3
03841,104044.0,2.7,58.9
03842,95422.0,4.1,57.9
03844,165509.0,0.9,59.1
03845,57320.0,7.9,49.8
03846,117986.0,15.2,46.9
03847,,0.0,18.4
03848,105330.0,1.5,60.9
03849,96439.0,3.5,64.3
03850,101298.0,0.0,46.3
03851,93412.0,4.1,69.4
03852,154583.0,10.7,70.0
03853,103900.0,5.1,41.0
03854,176953.0,5.2,49.3
03855,100194.0,1.5,62.5
03856,197885.0,2.6,74.8
03857,100845.0,0.3,73.8
03858,138487.0,7.7,72.9
03860,71759.0,8.8,56.7
03861,131579.0,0.0,57.7
03862,144583.0,0.6,60.5
03864,104485.0,8.6,56.9
03865,108317.0,3.8,69.0
03867,78674.0,6.4,66.5
03868,81530.0,3.2,57.8
03869,87215.0,2.7,64.3
03870,140938.0,7.6,56.7
03871,142115.0,10.5,59.2
03872,109583.0,6.8,66.3
03873,135040.0,11.2,59.8
03874,82995.0,9.0,50.6
03875,115583.0,7.9,47.6
03878,75136.0,11.8,69.2
03882,76607.0,8.0,60.8
03883,67679.0,0.0,64.4
03884,122105.0,5.7,65.0
03885,151998.0,2.4,67.8
03886,74450.0,2.4,60.1
03887,91875.0,1.7,63.0
03890,,37.9,52.3
03894,94349.0,4.9,50.4
03897,,,100.0
03901,94771.0,0.5,67.0
03902,133676.0,2.6,68.0
03903,101522.0,5.5,64.9
03904,85084.0,8.5,55.5
03905,140730.0,0.0,60.9
03906,105156.0,2.3,61.4
03907,114259.0,1.7,48.0
03908,98289.0,4.1,68.6
03909,115608.0,2.5,53.4
03910,,0.0,0.0
03911,156299.0,0.0,52.3
04001,78750.0,1.5,48.6
04002,84537.0,7.3,57.2
04003,96250.0,0.0,68.3
04005,74647.0,10.1,66.6
04006,,0.0,38.5
04008,108479.0,12.0,60.2
04009,78021.0,6.9,43.8
04010,60889.0,5.6,54.3
04011,74952.0,4.5,58.0
04015,69313.0,6.1,64.7
04017,67639.0,3.8,47.0
04019,89712.0,0.0,39.8
04020,69038.0,2.5,67.5
04021,172468.0,3.1,73.9
04022,64167.0,2.7,52.1
04024,52917.0,3.9,51.8
04027,97750.0,3.3,71.0
04029,77813.0,5.5,62.1
04030,72548.0,0.0,65.9
04032,107326.0,6.3,58.7
04037,54414.0,2.9,63.9
04038,112312.0,1.7,68.2
04039,95125.0,0.0,66.1
04040,57218.0,12.8,54.5
04041,62813.0,6.0,54.6
04042,95950.0,2.6,65.8
04043,107804.0,4.1,57.7
04046,102529.0,2.0,62.1
04047,72045.0,16.7,55.8
04048,101172.0,1.0,64.2
04049,84675.0,1.7,60.7
04050,91250.0,5.6,66.5
04051,80625.0,3.6,54.5
04055,78188.0,2.8,71.3
04056,57083.0,0.0,26.0
04057,,0.0,29.8
04061,94023.0,0.0,75.8
04062,107934.0,0.8,68.2
04063,61667.0,6.0,21.7
04064,59887.0,6.9,61.2
04066,115547.0,0.0,68.5
04068,60417.0,8.9,55.6
04069,104333.0,4.7,59.8
04071,88722.0,2.9,61.4
04072,92241.0,5.4,66.4
04073,72917.0,6.1,62.6
04074,135018.0,2.6,63.8
04076,88140.0,5.0,56.9
04079,91969.0,5.3,54.0
04083,72207.0,11.5,62.9
04084,109345.0,4.7,68.8
04085,92246.0,3.3,62.7
04086,91028.0,3.9,60.7
04087,98105.0,7.0,59.9
04088,63750.0,10.9,53.9
04090,88024.0,5.4,56.6
04091,78750.0,1.6,60.3
04092,85038.0,4.4,71.4
04093,100144.0,1.1,69.4
04095,57206.0,1.2,51.3
04096,110216.0,9.1,63.2
04097,129267.0,3.5,72.6
04101,63880.0,6.9,68.6
04102,82751.0,4.5,69.5
04103,89796.0,5.6,67.0
04105,150919.0,1.3,57.9
04106,86188.0,1.8,69.2
04107,146054.0,2.7,63.4
04108,94318.0,3.2,61.3
04109,,19.1,35.8
04110,194205.0,0.0,55.3
04210,66647.0,8.5,59.5
04216,52361.0,3.9,51.3
04217,61125.0,12.6,59.1
04219,62361.0,15.5,52.6
04220,79750.0,2.9,61.7
04221,52458.0,10.5,47.2
04222,99181.0,2.5,66.2
04224,71513.0,7.5,56.5
04226,47955.0,0.0,42.6
04227,,0.0,75.0
04231,63750.0,1.4,42.0
04234,,,
04236,98093.0,9.2,70.0
04237,55417.0,1.6,48.3
04238,92550.0,5.0,63.6
04239,70238.0,7.0,63.3
04240,55393.0,13.6,58.2
04250,84028.0,2.6,69.2
04252,73476.0,1.0,63.9
04253,70441.0,4.4,56.1
04254,45843.0,18.5,55.6
04255,75938.0,1.5,67.6
04256,69914.0,6.7,60.2
04257,55727.0,17.3,48.4
04258,95655.0,2.5,61.9
04259,83919.0,4.1,66.4
04260,108797.0,2.2,67.3
04261,45833.0,3.1,37.0
04263,85208.0,5.6,64.6
04265,43506.0,5.0,46.9
04267,,0.0,53.8
04268,54342.0,14.9,44.5
04270,74241.0,7.1,55.7
04271,,,
04274,85557.0,11.8,66.1
04275,70417.0,2.9,39.4
04276,38403.0,16.1,45.5
04280,62455.0,6.7,56.9
04281,75137.0,10.8,59.8
04282,100036.0,0.5,65.4
04284,93194.0,4.4,61.2
04285,62083.0,3.1,32.4
04286,,,
04287,91239.0,8.8,68.6
04289,56324.0,14.1,50.8
04290,66827.0,3.6,52.4
04292,57750.0,3.5,52.2
04294,63104.0,4.7,43.0
04330,54775.0,9.3,55.0
04341,,,0.0
04342,74844.0,7.3,61.6
04344,71635.0,11.9,62.7
04345,77410.0,9.2,63.3
04346,66574.0,14.6,52.7
04347,68398.0,6.1,63.4
04348,78929.0,5.5,60.6
04349,59500.0,3.8,40.9
04350,84904.0,1.5,67.3
04351,92031.0,1.5,61.4
04352,74395.0,3.6,58.8
04353,73875.0,4.1,59.8
04354,89095.0,3.2,63.9
04355,86504.0,3.5,61.2
04357,65854.0,9.8,59.4
04358,96309.0,1.7,63.1
04359,,0.0,71.0
04360,75481.0,10.7,57.9
04363,63178.0,4.5,62.5
04364,86470.0,4.4,57.4
04401,66932.0,9.5,59.2
04406,53438.0,16.0,47.4
04408,,3.9,47.5
04410,82955.0,3.8,54.2
04411,76667.0,2.2,64.8
04412,66613.0,5.7,56.4
04413,55000.0,12.0,22.3
04414,69500.0,13.7,46.4
04415,50714.0,0.0,38.5
04416,64587.0,0.0,53.4
04417,46094.0,14.4,26.2
04418,60500.0,9.7,60.7
04419,82188.0,9.1,64.0
04421,113750.0,9.8,50.6
04422,75250.0,5.5,65.0
04424,48778.0,13.7,38.1
04426,63491.0,13.6,54.3
04427,64229.0,6.6,60.3
04428,72857.0,2.3,52.3
04429,97244.0,3.6,65.4
04430,42011.0,15.6,39.4
04431,,0.0,78.8
04434,72379.0,14.9,54.5
04435,84408.0,6.3,67.4
04438,80000.0,6.4,57.6
04441,64789.0,18.3,48.4
04442,73750.0,0.0,39.7
04443,53990.0,10.0,52.6
04444,106554.0,5.3,67.7
04448,54750.0,10.3,37.4
04449,67692.0,1.7,65.7
04450,79792.0,11.2,61.4
04451,31957.0,24.3,25.6
04453,59250.0,14.1,52.5
04454,,0.0,0.0
04455,49886.0,11.1,46.6
04456,86071.0,4.1,68.0
04457,56645.0,4.5,52.0
04459,48750.0,18.7,36.3
04460,49583.0,20.1,43.6
04461,85111.0,6.1,60.5
04462,51527.0,13.6,38.8
04463,58810.0,9.6,57.3
04464,56017.0,22.0,53.0
04468,56358.0,13.6,60.7
04469,,,47.3
04471,47500.0,17.3,25.1
04472,69022.0,1.9,59.9
04473,61528.0,3.1,61.0
04474,94556.0,4.8,64.2
04475,55417.0,7.8,44.6
04476,63194.0,17.1,52.3
04478,53229.0,0.0,17.1
04479,50313.0,10.1,50.9
04481,74545.0,2.1,58.4
04485,61875.0,11.4,59.1
04487,48000.0,12.8,38.2
04488,76023.0,4.7,58.7
04489,,0.0,78.5
04490,45893.0,8.7,39.5
04491,,0.0,48.4
04492,63438.0,12.2,35.5
04493,61563.0,3.2,49.2
04495,36333.0,17.3,44.8
04496,98333.0,0.0,62.9
04497,48958.0,8.6,52.3
04530,79649.0,4.2,59.2
04535,93125.0,1.0,59.2
04537,76667.0,3.3,58.5
04538,56500.0,12.6,38.4
04539,96111.0,8.7,40.9
04541,,0.0,31.1
04543,59423.0,9.2,46.3
04544,59375.0,0.0,60.9
04547,75625.0,7.0,49.7
04548,84250.0,4.0,61.7
04551,100000.0,3.8,51.7
04553,89868.0,1.0,67.3
04554,85288.0,0.0,38.9
04555,100417.0,7.9,60.9
04556,108750.0,5.0,66.4
04558,91477.0,8.1,37.8
04562,107833.0,5.0,54.8
04563,83500.0,3.4,56.1
04564,132604.0,0.0,49.8
04568,54478.0,11.7,50.8
04570,,,100.0
04571,58830.0,0.0,19.0
04572,69107.0,4.1,60.1
04573,86250.0,0.0,57.7
04574,59861.0,7.7,59.2
04575,116250.0,0.0,19.1
04576,89375.0,4.0,48.5
04578,81063.0,2.2,52.3
04579,102175.0,16.1,53.5
04605,77377.0,6.6,58.6
04606,50524.0,16.3,49.6
04607,60152.0,15.0,49.6
04609,77180.0,2.1,60.3
04611,64063.0,6.3,67.5
04612,89839.0,5.8,63.4
04613,,0.0,56.5
04614,80377.0,3.7,59.8
04616,68750.0,3.9,60.6
04617,52078.0,6.6,44.3
04619,64096.0,20.5,52.7
04622,43854.0,12.8,43.9
04623,50163.0,7.5,51.2
04624,61691.0,0.0,27.4
04625,38500.0,0.0,60.0
04626,72946.0,7.7,54.4
04627,61703.0,13.0,53.5
04628,52159.0,14.6,60.1
04630,57857.0,14.2,56.2
04631,45573.0,11.2,40.8
04634,67589.0,10.9,61.3
04635,42250.0,0.0,43.3
04640,71699.0,1.8,54.3
04642,71563.0,14.5,48.2
04643,64861.0,3.0,52.1
04645,49500.0,0.0,56.5
04646,88750.0,4.9,75.7
04648,63750.0,13.3,61.0
04649,67500.0,4.3,50.3
04650,110063.0,12.0,43.0
04652,52083.0,11.9,44.9
04653,90250.0,0.0,67.9
04654,48838.0,12.7,44.5
04655,60000.0,8.5,45.5
04657,49191.0,16.7,43.7
04658,60536.0,9.4,39.1
04660,78646.0,7.3,64.3
04662,108214.0,0.0,65.6
04664,59643.0,12.7,57.1
04666,60761.0,8.4,48.6
04667,74712.0,12.8,55.7
04668,48720.0,23.3,44.6
04669,66071.0,0.0,64.3
04671,68333.0,7.2,55.0
04673,53750.0,0.0,50.0
04674,76667.0,0.0,71.8
04675,,0.0,59.3
04676,73333.0,10.1,49.2
04677,83438.0,1.3,60.9
04679,59205.0,2.8,62.3
04680,76466.0,0.0,62.6
04681,60223.0,4.4,43.6
04683,,,
04684,74508.0,4.7,55.3
04685,86250.0,0.0,62.1
04686,52353.0,26.6,55.3
04691,55164.0,2.3,47.2
04693,86250.0,0.0,33.1
04694,65417.0,9.2,52.8
04730,61980.0,9.8,55.1
04732,49479.0,8.4,55.2
04733,59050.0,0.0,64.7
04734,79219.0,1.4,64.1
04735,64750.0,4.7,48.9
04736,54368.0,9.4,50.6
04737,,,
04739,59028.0,1.9,37.9
04740,53309.0,7.7,48.3
04742,70852.0,7.9,54.0
04743,56422.0,8.5,58.5
04745,55461.0,17.0,53.4
04746,35417.0,10.3,34.9
04747,56795.0,8.4,51.8
04750,48750.0,9.3,50.7
04756,56136.0,5.6,43.6
04757,84042.0,4.7,62.8
04758,65156.0,2.0,52.0
04760,51875.0,4.2,48.6
04761,53810.0,6.5,43.5
04762,58333.0,8.0,42.6
04763,46378.0,2.9,44.7
04764,,0.0,86.3
04765,50286.0,18.3,38.6
04766,62500.0,2.3,51.8
04768,60000.0,2.3,41.8
04769,55768.0,9.1,58.5
04772,75417.0,6.2,46.3
04773,68571.0,5.4,48.5
04774,32250.0,14.6,37.4
04776,47115.0,21.5,42.2
04777,53472.0,4.0,45.8
04779,74438.0,8.9,28.9
04780,62727.0,10.1,53.9
04781,49583.0,1.8,44.9
04783,75625.0,8.7,48.8
04785,41528.0,12.4,39.9
04786,55326.0,8.3,52.2
04787,53542.0,4.5,44.5
04841,56533.0,5.7,60.9
04843,82344.0,1.5,46.8
04847,86766.0,5.0,62.9
04848,88438.0,3.4,48.4
04849,80377.0,4.7,54.4
04851,65417.0,0.0,34.1
04852,,0.0,84.3
04853,87500.0,8.8,63.4
04854,87325.0,4.5,53.0
04855,,0.0,70.6
04856,86979.0,0.8,59.5
04858,87059.0,2.7,56.0
04859,75341.0,0.0,46.2
04860,86833.0,16.0,48.1
04861,56435.0,2.5,51.0
04862,73536.0,4.5,61.2
04863,72963.0,7.9,47.3
04864,74616.0,0.0,55.8
04901,57403.0,8.7,53.9
04910,62361.0,9.2,49.0
04911,62697.0,5.7,48.6
04912,51250.0,16.2,41.0
04915,66362.0,7.6,45.7
04917,88338.0,1.9,51.6
04918,,,
04920,39860.0,6.7,45.9
04921,63646.0,18.0,60.5
04922,59261.0,8.7,47.6
04923,63194.0,8.6,54.8
04924,57781.0,9.7,59.8
04925,73235.0,0.0,43.6
04926,,,
04927,71458.0,1.4,63.0
04928,56547.0,15.1,50.6
04929,51111.0,19.6,43.3
04930,54137.0,18.9,53.0
04932,75952.0,4.1,61.6
04936,47404.0,0.0,28.8
04937,63933.0,12.1,61.3
04938,55704.0,4.6,57.9
04939,51094.0,14.2,46.3
04940,,,
04941,65662.0,8.2,62.8
04942,53636.0,14.4,50.0
04943,46141.0,7.9,50.5
04944,,0.0,60.2
04945,52045.0,2.0,48.3
04947,70104.0,5.5,54.9
04949,71146.0,12.2,52.5
04950,61747.0,5.1,53.3
04951,81300.0,8.9,55.9
04952,67763.0,2.5,54.4
04953,60365.0,6.2,52.4
04955,63889.0,8.6,62.9
04956,61806.0,12.9,47.5
04957,65931.0,6.2,48.5
04958,55089.0,10.5,47.2
04961,53750.0,13.3,49.6
04963,77708.0,3.7,57.6
04964,,0.0,0.0
04965,60543.0,9.9,57.5
04966,47969.0,8.1,47.4
04967,57381.0,14.3,62.0
04969,61964.0,6.6,63.0
04970,60882.0,0.6,51.4
04971,65600.0,18.0,42.6
04973,87000.0,3.7,61.1
04974,64303.0,7.5,66.8
04975,,,42.9
04976,53534.0,8.5,55.5
04978,107917.0,2.8,55.8
04979,69205.0,4.1,58.5
04981,77560.0,5.4,54.7
04982,30469.0,3.8,57.9
04983,53894.0,6.8,49.0
04984,56087.0,10.1,37.4
04985,66827.0,4.1,79.4
04986,71833.0,4.7,66.5
04987,44583.0,15.8,51.7
04988,62929.0,7.5,58.2
04989,72300.0,10.2,57.2
04992,,,
05001,78092.0,8.8,63.7
05009,,,
05030,,,22.5
05031,,0.0,0.0
05032,86688.0,3.1,66.7
05033,105250.0,4.6,62.9
05034,47273.0,7.5,64.7
05035,70670.0,6.3,65.0
05036,109612.0,0.8,67.7
05037,109091.0,1.9,56.5
05038,62000.0,5.0,48.0
05039,73611.0,4.4,52.5
05040,95481.0,8.4,70.2
05041,85479.0,10.8,72.0
05042,96250.0,2.2,65.6
05043,72434.0,0.0,75.5
05045,79203.0,9.6,58.9
05046,84375.0,6.6,58.4
05048,99583.0,0.0,58.1
05050,107880.0,0.0,78.5
05051,65966.0,2.0,53.8
05052,52321.0,13.4,40.9
05053,99722.0,0.0,70.7
05055,142684.0,0.8,67.4
05056,74896.0,0.0,49.8
05058,76758.0,0.0,32.8
05059,,15.2,39.1
05060,77317.0,8.6,64.9
05061,75761.0,0.0,52.1
05062,79152.0,8.9,56.7
05065,86042.0,0.0,61.3
05067,121607.0,0.0,56.3
05068,80911.0,5.5,66.4
05069,66442.0,9.1,71.3
05070,125938.0,8.9,61.3
05071,115921.0,0.0,47.7
05072,113438.0,0.0,71.2
05073,,0.0,78.1
05075,101776.0,1.3,61.5
05076,103250.0,9.0,60.2
05077,92656.0,13.5,64.5
05079,72022.0,14.7,59.2
05081,55804.0,26.1,45.6
05083,57917.0,0.0,60.5
05084,115521.0,0.0,63.1
05086,71000.0,12.5,61.5
05088,71848.0,0.0,58.4
05089,55633.0,3.2,55.3
05091,112396.0,3.2,58.5
05101,70299.0,13.9,58.7
05141,,0.0,12.1
05142,83833.0,2.6,50.8
05143,70610.0,0.9,63.0
05146,77500.0,2.2,64.0
05148,105795.0,0.0,69.8
05149,64191.0,0.8,54.1
05150,68108.0,0.0,70.3
05151,96836.0,15.5,55.1
05152,129500.0,0.0,73.7
05153,87292.0,0.0,59.3
05154,,0.0,71.2
05155,64630.0,0.0,67.0
05156,66679.0,10.8,46.2
05158,71875.0,0.0,67.1
05161,120000.0,1.7,50.6
05201,59798.0,9.2,52.9
05250,96250.0,5.2,63.1
05251,151163.0,8.1,53.9
05252,58750.0,6.1,49.0
05253,92159.0,4.6,67.4
05254,122868.0,0.0,51.2
05255,91058.0,13.4,61.6
05257,94375.0,8.8,52.6
05260,83083.0,0.0,41.9
05261,62917.0,2.2,60.3
05262,71417.0,3.9,57.9
05301,65910.0,8.7,56.1
05340,96083.0,0.0,67.6
05341,54511.0,0.0,64.5
05342,64018.0,0.0,41.5
05343,84375.0,3.0,59.1
05344,,,32.9
05345,67472.0,4.6,64.9
05346,79118.0,5.4,58.5
05350,55313.0,2.3,66.2
05351,,0.0,43.7
05352,88542.0,4.1,60.3
05353,94917.0,3.2,63.4
05354,85682.0,0.0,70.8
05355,64044.0,8.2,58.6
05356,51222.0,18.6,51.9
05358,,7.5,40.8
05359,80417.0,0.6,58.8
05360,79659.0,0.0,64.0
05361,75714.0,7.0,52.8
05362,,0.0,38.8
05363,68843.0,0.0,60.9
05401,65657.0,7.6,64.3
05403,105616.0,3.9,69.8
05404,79522.0,7.5,78.9
05405,,100.0,33.5
05408,95018.0,4.4,65.8
05439,,,43.1
05440,76429.0,11.0,59.3
05441,67917.0,3.3,55.7
05442,81563.0,4.4,67.2
05443,88594.0,3.7,69.8
05444,106088.0,0.0,79.4
05445,144375.0,3.6,67.2
05446,97475.0,4.5,69.7
05447,,0.0,74.7
05448,82500.0,2.3,67.9
05450,72875.0,11.5,62.8
05452,101349.0,3.3,71.3
05454,128212.0,2.4,79.5
05455,110147.0,3.1,70.8
05456,106691.0,0.0,71.3
05457,96875.0,6.8,69.0
05458,101728.0,4.9,64.7
05459,88646.0,4.4,57.2
05461,109712.0,1.6,67.0
05462,94334.0,2.0,63.0
05463,82500.0,6.5,57.5
05464,85694.0,6.1,75.7
05465,114677.0,0.4,72.6
05468,114709.0,1.4,72.0
05471,53816.0,15.2,52.5
05472,92537.0,0.4,65.7
05473,99919.0,0.0,63.3
05474,102143.0,4.1,54.7
05476,57361.0,12.0,51.5
05477,108971.0,0.4,72.8
05478,71203.0,8.8,59.4
05481,,,
05482,115963.0,5.2,59.7
05483,78505.0,6.0,71.5
05485,,,
05486,126513.0,0.7,64.3
05487,76750.0,6.3,66.9
05488,77154.0,10.1,57.4
05489,92352.0,4.6,70.7
05491,87917.0,4.7,64.4
05492,67857.0,4.1,62.8
05494,117143.0,2.1,65.8
05495,107054.0,4.3,67.1
05602,81320.0,2.9,61.2
05640,114375.0,0.0,84.5
05641,76855.0,7.1,63.0
05647,76406.0,1.1,63.4
05648,71719.0,10.5,54.8
05649,103281.0,0.0,65.6
05650,84583.0,5.2,63.1
05651,103393.0,1.3,72.7
05652,79063.0,2.6,70.5
05653,90556.0,19.5,65.9
05654,89896.0,2.5,72.0
05655,84375.0,3.0,75.4
05656,55133.0,4.1,67.3
05658,72292.0,11.3,64.4
05660,96125.0,0.0,58.3
05661,67052.0,2.5,69.3
05663,77524.0,10.3,59.5
05664,,,
05666,,0.0,28.6
05667,66667.0,8.1,64.3
05669,75750.0,27.0,56.8
05670,,,
05672,93618.0,10.0,59.8
05673,98068.0,0.0,64.8
05674,86905.0,6.1,53.1
05675,65682.0,3.5,56.7
05676,92773.0,7.1,70.9
05677,157139.0,0.0,69.0
05678,148205.0,0.0,72.1
05679,94082.0,6.6,71.2
05680,72917.0,4.4,66.9
05681,103472.0,9.6,68.9
05682,85417.0,2.6,68.2
05701,61610.0,8.0,53.8
05730,102813.0,15.0,57.3
05731,,0.0,62.9
05732,43462.0,15.4,53.5
05733,68831.0,7.9,59.4
05734,81250.0,2.6,64.2
05735,80313.0,7.1,53.9
05736,38854.0,0.0,38.0
05737,101528.0,0.0,58.0
05738,95000.0,3.4,62.9
05739,75000.0,8.9,62.5
05742,66250.0,1.6,51.3
05743,68409.0,13.0,58.3
05744,75504.0,0.0,72.5
05746,,,
05747,57917.0,2.1,60.9
05748,76250.0,4.4,68.0
05751,81250.0,1.4,69.8
05753,91659.0,6.0,52.1
05757,75417.0,5.0,61.7
05758,67000.0,4.5,59.7
05759,58150.0,5.8,52.3
05760,67784.0,12.4,61.1
05761,68125.0,0.0,60.9
05762,65739.0,2.1,58.2
05763,71833.0,8.7,55.8
05764,72686.0,6.8,53.2
05765,73833.0,4.8,59.2
05766,112917.0,7.1,56.6
05767,72715.0,13.4,58.9
05768,,0.0,64.1
05769,99792.0,1.0,60.9
05770,92188.0,5.5,62.3
05772,76719.0,2.7,61.5
05773,80726.0,2.7,56.0
05774,76667.0,8.9,52.2
05775,61563.0,10.7,53.6
05776,64375.0,5.9,47.2
05777,64044.0,3.5,55.4
05778,82857.0,7.9,73.3
05819,62411.0,12.5,64.3
05820,68229.0,7.2,61.0
05821,65682.0,5.0,50.4
05822,76100.0,7.8,56.3
05824,72500.0,21.4,54.8
05825,,48.6,80.0
05826,83438.0,6.1,59.1
05827,90729.0,4.7,65.1
05828,72121.0,2.0,54.2
05829,73456.0,1.6,54.0
05830,70446.0,4.4,56.0
05832,86850.0,1.1,67.1
05833,65250.0,0.0,0.0
05836,99929.0,2.5,67.9
05837,60781.0,16.3,51.6
05839,74018.0,8.7,61.5
05840,56250.0,0.0,38.2
05841,103875.0,2.2,42.1
05842,85536.0,14.1,66.2
05843,71818.0,0.0,55.3
05845,82262.0,2.0,74.3
05846,46278.0,19.9,47.8
05847,57404.0,9.4,57.5
05850,,0.0,57.7
05851,68488.0,8.1,60.8
05853,91250.0,7.1,61.2
05855,61240.0,12.9,50.1
05857,71683.0,9.5,70.2
05858,66500.0,0.0,47.7
05859,84813.0,5.2,70.9
05860,64850.0,9.9,57.1
05862,122917.0,0.0,45.7
05866,64609.0,2.9,66.6
05867,67969.0,11.4,63.9
05868,51136.0,0.0,37.5
05871,74572.0,3.0,56.2
05872,48839.0,4.8,57.8
05873,70288.0,4.4,73.8
05874,74583.0,4.0,57.7
05875,78750.0,3.3,59.3
05901,,,77.8
05902,45625.0,0.0,61.4
05903,56397.0,0.0,60.8
05904,54722.0,10.8,55.1
05905,91950.0,4.0,54.9
05906,51106.0,11.1,51.6
05907,65625.0,8.3,56.7
06001,153664.0,2.9,61.2
06002,98162.0,2.5,58.5
06010,79314.0,8.0,63.8
06013,165120.0,1.5,67.1
06016,120399.0,8.5,66.2
06018,68917.0,24.6,63.9
06019,117418.0,0.6,60.1
06020,,,
06021,111250.0,4.8,63.0
06022,,0.0,81.1
06023,100317.0,0.0,54.1
06024,87943.0,0.0,47.3
06026,119375.0,0.8,64.8
06027,115938.0,0.8,65.5
06029,129331.0,1.7,67.7
06031,106875.0,13.8,59.0
06032,140912.0,1.6,63.2
06033,149962.0,1.3,67.2
06035,107957.0,1.1,60.5
06037,116042.0,2.2,66.2
06039,104859.0,0.0,71.6
06040,83422.0,6.8,63.5
06042,91892.0,5.9,69.5
06043,126364.0,6.6,60.6
06051,51022.0,19.8,57.6
06052,80506.0,8.4,63.2
06053,62645.0,11.4,63.2
06057,117906.0,1.4,66.4
06058,91548.0,5.0,59.9
06059,,49.2,69.7
06060,122394.0,0.0,69.0
06061,75704.0,0.0,30.2
06062,84310.0,3.7,66.4
06063,121705.0,3.2,64.3
06065,124207.0,3.6,58.6
06066,85356.0,10.0,64.4
06067,100027.0,2.5,61.7
06068,123552.0,2.9,41.4
06069,101067.0,6.6,57.0
06070,162424.0,4.6,60.7
06071,126500.0,1.8,57.0
06072,,,
06073,201477.0,2.1,63.4
06074,144961.0,4.5,66.8
06076,92016.0,4.3,62.9
06078,116054.0,3.4,64.4
06079,,0.0,0.0
06080,,,0.0
06081,106944.0,0.0,80.0
06082,90404.0,5.5,61.3
06084,133611.0,1.8,70.2
06085,141023.0,2.8,68.1
06088,79375.0,1.8,62.5
06089,121094.0,0.0,68.2
06090,151118.0,0.0,69.1
06091,68500.0,0.0,53.8
06092,204458.0,1.4,69.3
06093,122041.0,0.0,66.9
06095,105322.0,5.1,62.4
06096,81205.0,8.6,64.6
06098,66269.0,7.8,56.0
06103,71677.0,0.0,71.1
06105,41937.0,9.6,57.2
06106,46304.0,24.2,54.9
06107,174844.0,0.3,63.8
06108,56663.0,10.0,61.0
06109,126806.0,4.8,65.0
06110,87539.0,10.2,65.6
06111,102884.0,5.7,65.6
06112,44460.0,25.0,52.4
06114,52110.0,19.9,61.3
06117,171707.0,3.1,60.4
06118,79740.0,10.0,63.9
06119,99688.0,3.8,70.9
06120,34830.0,36.6,43.9
06226,47162.0,18.3,55.7
06231,168313.0,1.9,64.1
06232,134632.0,0.0,66.8
06234,96207.0,1.2,58.9
06235,98059.0,2.9,65.6
06237,127000.0,1.3,54.7
06238,108213.0,4.2,60.8
06239,74267.0,9.6,60.5
06241,88389.0,3.6,59.2
06242,89250.0,5.6,62.3
06243,122083.0,0.0,56.2
06247,108854.0,3.3,61.2
06248,134435.0,2.3,66.0
06249,109135.0,4.5,62.0
06250,99000.0,1.9,57.9
06254,105000.0,3.5,61.8
06255,88750.0,5.3,58.7
06256,80333.0,5.4,62.4
06258,,,87.7
06259,108476.0,3.2,67.4
06260,70502.0,8.7,61.9
06262,,0.0,58.3
06263,88011.0,0.0,53.5
