zip_code,zcta
57018,57018.0
57020,57020.0
57022,57022.0
57030,57030.0
57033,57033.0
57035,57035.0
57041,57041.0
57055,57055.0
57068,57068.0
57101,57103.0
57103,57103.0
57104,57104.0
57105,57105.0
57106,57106.0
57107,57107.0
57108,57108.0
57109,57055.0
57110,57110.0
57117,57117.0
57118,57055.0
57186,57104.0
57193,57055.0
57197,57197.0
57198,57055.0
57017,57017.0
57024,57024.0
57028,57028.0
57065,57065.0
57701,57701.0
57702,57702.0
57703,57703.0
57709,57702.0
57719,57719.0
57725,57725.0
57745,57745.0
57751,57751.0
57761,57761.0
57767,57767.0
57775,57775.0
57780,57780.0
57790,57790.0
57791,57791.0
57620,57620.0
57638,57638.0
57640,57640.0
57644,57644.0
57649,57649.0
57442,57442.0
57450,57450.0
57455,57455.0
57475,57475.0
57224,57224.0
57227,57227.0
57255,57255.0
57256,57256.0
57257,57257.0
57260,57260.0
57262,57262.0
57266,57266.0
57279,57279.0
57314,57314.0
57359,57359.0
57385,57385.0
57716,57716.0
57752,57752.0
57756,57756.0
57764,57764.0
57770,57770.0
57772,57772.0
57794,57794.0
57424,57424.0
57429,57429.0
57434,57434.0
57436,57436.0
57440,57440.0
57460,57460.0
57461,57461.0
57465,57465.0
57469,57469.0
57476,57476.0
57477,57477.0
57532,57532.0
57537,57537.0
57520,57520.0
57564,57564.0
57555,57555.0
57563,57563.0
57566,57566.0
57570,57570.0
57572,57572.0
57528,57528.0
57534,57534.0
57541,57541.0
57580,57580.0
57584,57584.0
57014,57014.0
57015,57015.0
57021,57021.0
57036,57036.0
57043,57043.0
57047,57047.0
57053,57053.0
57070,57070.0
57001,57001.0
57004,57004.0
57025,57025.0
57038,57038.0
57049,57049.0
57420,57420.0
57452,57452.0
57472,57472.0
57601,57601.0
57631,57631.0
57031,57031.0
57040,57040.0
57046,57046.0
57067,57067.0
57072,57072.0
57078,57078.0
57622,57622.0
57623,57623.0
37705,37705.0
37710,37710.0
37716,37716.0
37717,37716.0
37769,37769.0
37828,37828.0
37830,37830.0
37831,37716.0
37020,37020.0
37160,37160.0
37161,37160.0
37162,37160.0
37180,37180.0
37183,37183.0
37360,37360.0
38221,38221.0
38320,38320.0
38333,38333.0
38341,38341.0
37367,37367.0
37701,37701.0
37737,37737.0
37777,37777.0
37801,37801.0
37802,37804.0
37803,37803.0
37804,37804.0
37853,37853.0
37878,37878.0
37882,37882.0
37886,37886.0
37310,37310.0
37311,37311.0
37312,37312.0
37320,37311.0
37323,37323.0
37353,37353.0
37364,37311.0
37714,37714.0
37729,37729.0
37757,37757.0
37762,37762.0
37766,37766.0
37819,37819.0
37847,37847.0
37016,37016.0
37026,37026.0
37149,37149.0
37190,37190.0
38201,38201.0
38220,38220.0
38235,38235.0
38258,38258.0
38317,38317.0
38318,38318.0
38321,38321.0
38324,38390.0
38342,38342.0
38344,38344.0
38348,38348.0
38387,38387.0
38390,38390.0
37643,37643.0
37644,37643.0
37658,37658.0
37682,37682.0
37687,37687.0
37694,37694.0
37015,37015.0
37035,37035.0
37082,37082.0
37143,37143.0
37146,37146.0
38332,38332.0
38340,38340.0
38347,38347.0
38352,38352.0
37707,37724.0
37715,37715.0
37724,37724.0
37730,37730.0
37752,37752.0
37773,37879.0
37824,37825.0
37825,37825.0
37851,37851.0
37867,37752.0
37870,37870.0
37879,37879.0
38551,38551.0
38575,38575.0
37713,37713.0
37722,37722.0
37727,37727.0
37753,37753.0
37821,37821.0
37822,37821.0
37843,37843.0
37018,37018.0
37342,37342.0
37349,37355.0
37355,37355.0
37382,37355.0
37388,37388.0
37389,37355.0
38001,38001.0
38006,38006.0
38021,38021.0
38034,38034.0
38050,38050.0
38336,38006.0
38337,38337.0
37723,37723.0
38555,38555.0
38557,38571.0
38558,38558.0
38571,38571.0
38572,38572.0
38578,38578.0
37011,37013.0
37013,37013.0
37070,37072.0
37072,37072.0
37076,37076.0
37080,37080.0
37115,37115.0
37116,37208.0
37138,37138.0
37189,37189.0
37201,37201.0
37202,37072.0
37203,37203.0
37204,37204.0
37205,37205.0
37206,37206.0
37207,37207.0
37208,37208.0
37209,37209.0
37210,37210.0
37211,37211.0
37212,37212.0
37213,37213.0
37214,37214.0
37215,37215.0
37216,37216.0
37217,37217.0
37218,37218.0
37219,37219.0
37220,37220.0
37221,37221.0
37222,37219.0
37224,37208.0
37227,37208.0
37228,37228.0
37229,37208.0
37230,37208.0
37232,37208.0
37234,37208.0
37235,37208.0
37236,37208.0
37238,37208.0
37240,37240.0
37241,37208.0
37242,37208.0
37243,37243.0
37244,37208.0
37246,37246.0
37250,37208.0
38311,38311.0
38329,38329.0
38363,38363.0
38374,38374.0
38380,38380.0
37012,37012.0
37059,37059.0
37095,37095.0
37166,37166.0
37029,37029.0
37036,37036.0
37051,37051.0
37055,37055.0
37056,37055.0
37165,37165.0
37181,37181.0
37187,37187.0
38007,38007.0
38024,38024.0
38025,38024.0
38030,38030.0
38047,38047.0
38059,38059.0
38070,38070.0
38259,38259.0
38010,38068.0
38036,38036.0
38045,38068.0
38046,38046.0
38048,38076.0
38057,38057.0
38060,38060.0
38066,38066.0
38068,38068.0
38076,38076.0
38504,38504.0
38553,38553.0
38556,38556.0
38565,38565.0
38577,38577.0
38589,38589.0
37306,37306.0
37318,37318.0
37324,37324.0
37330,37330.0
37345,37345.0
37375,37375.0
37376,37376.0
37383,37375.0
37398,37398.0
38233,38233.0
38316,38316.0
38330,38330.0
38331,38382.0
38338,38343.0
38343,38343.0
38346,38316.0
38355,38355.0
38358,38358.0
38369,38369.0
38382,38382.0
38389,38330.0
38449,38449.0
38455,38455.0
38459,38459.0
38460,38460.0
38472,38472.0
38473,38473.0
38477,38477.0
38478,38478.0
37708,37708.0
37709,37709.0
37848,37848.0
37861,37861.0
37881,37881.0
37888,37888.0
37616,37616.0
37641,37641.0
37743,37743.0
37744,37743.0
37745,37745.0
37809,37809.0
37810,37810.0
37818,37818.0
37301,37301.0
37305,37305.0
37313,37313.0
37339,37339.0
37356,37356.0
37365,37365.0
37366,37366.0
37387,37387.0
37778,37813.0
37813,37813.0
37814,37814.0
37815,37813.0
37816,37813.0
37860,37860.0
37877,37877.0
37891,37891.0
37302,37302.0
37304,37373.0
37308,37308.0
37315,37315.0
37341,37341.0
37343,37343.0
37350,37350.0
37351,37351.0
37363,37363.0
37373,37373.0
37377,37377.0
37379,37379.0
37384,37379.0
37401,37402.0
37402,37402.0
37403,37403.0
37404,37404.0
37405,37405.0
37406,37406.0
37407,37407.0
37408,37408.0
37409,37409.0
37410,37410.0
37411,37411.0
37412,37412.0
37414,37402.0
37415,37415.0
37416,37416.0
37419,37419.0
37421,37421.0
37422,37402.0
37424,37402.0
37450,37402.0
37765,37765.0
37869,37869.0
38008,38008.0
38039,38039.0
38042,38042.0
38044,38044.0
38052,38052.0
38061,38061.0
38067,38067.0
38075,38075.0
38377,38340.0
38381,38381.0
38326,38326.0
38327,38327.0
38361,38361.0
38365,38365.0
38370,38370.0
38372,38372.0
38376,38376.0
38475,38475.0
37642,37642.0
37645,37645.0
37711,37711.0
37731,37731.0
37811,37811.0
37857,37857.0
37873,37873.0
38012,38012.0
38069,38069.0
38328,38328.0
38345,38345.0
38351,38351.0
38368,38368.0
38371,38371.0
38388,38388.0
38222,38222.0
38223,38242.0
38224,38224.0
38231,38231.0
38236,38236.0
38242,38242.0
38251,38251.0
38256,38256.0
37025,37025.0
37033,37033.0
37098,37098.0
37137,37137.0
37140,37140.0
38454,38454.0
38476,38476.0
37061,37061.0
37175,37175.0
37178,37178.0
37078,37078.0
37101,37101.0
37134,37134.0
37185,37185.0
38562,38562.0
38564,38564.0
38588,38588.0
37725,37725.0
37760,37760.0
37820,37820.0
37871,37871.0
37890,37890.0
37640,37640.0
37680,37680.0
37683,37683.0
37688,37688.0
37691,37691.0
37721,37721.0
37754,37754.0
37806,37806.0
37849,37849.0
37901,37924.0
37902,37902.0
37909,37909.0
37912,37912.0
37914,37914.0
37915,37915.0
37916,37916.0
37917,37917.0
37918,37918.0
37919,37919.0
37920,37920.0
37921,37921.0
37922,37922.0
37923,37923.0
37924,37924.0
37927,37921.0
37928,37921.0
37929,37902.0
37930,37920.0
37931,37931.0
37932,37932.0
37933,37921.0
37934,37934.0
37938,37938.0
37939,37921.0
37940,37921.0
37950,37921.0
37995,37902.0
37996,37921.0
37997,37921.0
37998,37920.0
38077,38077.0
38079,38079.0
38080,38080.0
38037,38037.0
38040,38040.0
38041,38041.0
38063,38063.0
38456,38456.0
38457,38457.0
38463,38463.0
38464,38464.0
38468,38468.0
38469,38469.0
38481,38481.0
38483,38483.0
38486,38486.0
38462,38462.0
37144,37144.0
37328,37328.0
37334,37334.0
37335,37335.0
37348,37348.0
37359,37359.0
38453,38453.0
38488,38488.0
37742,37742.0
37771,37771.0
37772,37772.0
37774,37774.0
37846,37846.0
37303,37303.0
37309,37309.0
37329,37329.0
37331,37331.0
37370,37370.0
37371,37303.0
37826,37826.0
38310,38310.0
38315,38315.0
38334,38334.0
38339,38339.0
38357,38357.0
38359,38359.0
38367,38367.0
38375,38375.0
38379,38379.0
38393,38367.0
37083,37083.0
37150,37150.0
38301,38301.0
38302,38301.0
38303,38301.0
38305,38305.0
38308,38301.0
38313,38313.0
38314,38301.0
38356,38356.0
38362,38362.0
38366,38366.0
38378,38305.0
38391,38391.0
38392,38392.0
37340,37340.0
37347,37347.0
37374,37374.0
37380,37380.0
37396,37396.0
37397,37397.0
37019,37019.0
37034,37034.0
37047,37047.0
37091,37091.0
37174,37174.0
38401,38401.0
38402,38401.0
38451,38451.0
38461,38461.0
38474,38474.0
38482,38482.0
38487,38487.0
37322,37322.0
37336,37336.0
37880,37880.0
37314,37385.0
37354,37354.0
37385,37385.0
37874,37874.0
37885,37885.0
37040,37040.0
37041,37040.0
37042,37042.0
37043,37043.0
37044,37040.0
37052,37052.0
37142,37142.0
37171,37171.0
37191,37191.0
37352,37352.0
37719,37719.0
37726,37726.0
37733,37733.0
37770,37770.0
37829,37829.0
37840,37840.0
37845,37845.0
37872,37872.0
37887,37887.0
38232,38232.0
38240,38240.0
38253,38253.0
38254,38254.0
38257,38257.0
38260,38260.0
38261,38261.0
38271,38260.0
38281,38261.0
38541,38541.0
38542,38542.0
38543,38543.0
38554,38554.0
38568,38568.0
38570,38570.0
38573,38573.0
38580,38580.0
37096,37096.0
37097,37097.0
38549,38549.0
37307,37307.0
37316,37362.0
37317,37317.0
37325,37325.0
37326,37326.0
37333,37333.0
37361,37361.0
37362,37362.0
37369,37369.0
37391,37391.0
38501,38501.0
38502,38501.0
38503,38501.0
38505,38505.0
38506,38506.0
38544,38544.0
38545,38545.0
38548,38548.0
38574,38574.0
38582,38582.0
37321,37321.0
37332,37332.0
37337,37337.0
37338,37338.0
37381,37381.0
37748,37748.0
37763,37763.0
37854,37854.0
37010,37010.0
37032,37032.0
37049,37049.0
37073,37073.0
37141,37141.0
37152,37073.0
37172,37172.0
37188,37188.0
37037,37037.0
37060,37060.0
37063,37020.0
37085,37085.0
37086,37086.0
37089,37129.0
37118,37118.0
37127,37127.0
37128,37128.0
37129,37129.0
37130,37130.0
37131,37129.0
37132,37132.0
37133,37130.0
37153,37153.0
37167,37167.0
37732,37732.0
37755,37755.0
37756,37756.0
37841,37841.0
37852,37852.0
37892,37892.0
37327,37327.0
37738,37738.0
37764,37764.0
37862,37862.0
37863,37863.0
37864,37876.0
37865,37865.0
37868,37876.0
37876,37876.0
37501,38108.0
37544,38105.0
38002,38002.0
38014,38002.0
38016,38016.0
38017,38017.0
38018,38018.0
38027,38017.0
38028,38028.0
38029,38029.0
38053,38053.0
38054,38054.0
38055,38053.0
38083,38127.0
38088,38018.0
38101,38103.0
38103,38103.0
38104,38104.0
38105,38105.0
38106,38106.0
38107,38107.0
38108,38108.0
38109,38109.0
38111,38111.0
38112,38112.0
38113,38104.0
38114,38114.0
38115,38115.0
38116,38116.0
38117,38117.0
38118,38118.0
38119,38119.0
38120,38120.0
38122,38122.0
38124,38127.0
38125,38125.0
38126,38126.0
38127,38127.0
38128,38128.0
38130,38127.0
38131,38131.0
38132,38132.0
38133,38133.0
38134,38134.0
38135,38135.0
38136,38127.0
38137,38127.0
38138,38138.0
38139,38139.0
38141,38141.0
38145,38127.0
38148,38103.0
38150,38103.0
38151,38127.0
38152,38152.0
38157,38127.0
38159,38103.0
38161,38127.0
38163,38127.0
38166,38127.0
38167,38127.0
38168,38127.0
38173,38103.0
38174,38127.0
38175,38127.0
38177,38127.0
38181,38127.0
38182,38127.0
38183,38127.0
38184,38127.0
38186,38127.0
38187,38127.0
38188,38127.0
38190,38127.0
38193,38127.0
38194,38127.0
38197,38127.0
37030,37030.0
37057,37057.0
37145,37145.0
37151,37151.0
38547,38547.0
38552,38552.0
38560,38560.0
38563,38563.0
38567,38567.0
38569,38569.0
37023,37023.0
37028,37028.0
37050,37050.0
37058,37058.0
37079,37079.0
37617,37617.0
37618,37618.0
37620,37620.0
37621,37618.0
37625,37620.0
37660,37660.0
37662,37660.0
37663,37663.0
37664,37664.0
37665,37665.0
37669,37660.0
37686,37686.0
37699,37686.0
37022,37022.0
37031,37031.0
37048,37048.0
37066,37066.0
37075,37075.0
37077,37075.0
37119,37148.0
37148,37148.0
37186,37186.0
38004,38004.0
38011,38011.0
38015,38015.0
38019,38019.0
38023,38023.0
38049,38049.0
38058,38058.0
38071,38004.0
37074,37074.0
37650,37650.0
37657,37657.0
37692,37692.0
37779,37779.0
37807,37807.0
37866,37866.0
38585,38585.0
37110,37110.0
37111,37110.0
37357,37357.0
37378,37110.0
37394,37394.0
38550,38581.0
38581,38581.0
37601,37601.0
37602,37659.0
37604,37604.0
37605,37604.0
37614,37614.0
37615,37615.0
37656,37656.0
37659,37659.0
37681,37681.0
37684,37604.0
37690,37690.0
38425,38425.0
38450,38450.0
38452,38452.0
38471,38471.0
38485,38485.0
38225,38225.0
38226,38226.0
38229,38229.0
38230,38230.0
38237,38237.0
38238,38237.0
38241,38241.0
38255,38255.0
38559,38559.0
38579,38579.0
38583,38583.0
38587,38587.0
37014,37014.0
37024,37027.0
37027,37027.0
37046,37046.0
37062,37062.0
37064,37064.0
37065,37064.0
37067,37067.0
37068,37064.0
37069,37069.0
37135,37135.0
37179,37179.0
37071,37090.0
37087,37087.0
37088,37087.0
37090,37090.0
37121,37122.0
37122,37122.0
37136,37090.0
37184,37184.0
75763,75763.0
75779,75779.0
75801,75801.0
75802,75801.0
75803,75803.0
75832,75832.0
75839,75839.0
75853,75853.0
75861,75861.0
75880,75861.0
75882,75803.0
75884,75861.0
75886,75861.0
79714,79714.0
75901,75901.0
75902,75904.0
75903,75949.0
75904,75904.0
75915,75901.0
75941,75941.0
75949,75949.0
75969,75969.0
75980,75980.0
78358,78358.0
78381,78382.0
78382,78382.0
76351,76351.0
76366,76366.0
76370,76370.0
76379,76379.0
76389,76389.0
79019,79019.0
79094,79094.0
78008,78008.0
78011,78011.0
78012,78012.0
78026,78026.0
78050,78050.0
78052,78052.0
78062,78008.0
78064,78064.0
78065,78065.0
77418,77418.0
77452,77418.0
77473,77473.0
77474,77474.0
77485,77485.0
78931,78931.0
78933,78933.0
78944,78944.0
78950,78950.0
79324,79324.0
79344,79344.0
79347,79347.0
78003,78003.0
78055,78055.0
78063,78063.0
78883,78883.0
78885,78885.0
78602,78602.0
78612,78612.0
78621,78621.0
78650,78650.0
78659,78659.0
78662,78662.0
78953,78953.0
78957,78957.0
76380,76380.0
78102,78102.0
78104,78104.0
78125,78125.0
78142,78142.0
78145,78145.0
78146,78146.0
78162,78162.0
78389,78389.0
78391,78391.0
76501,76501.0
76502,76502.0
76503,76501.0
76504,76504.0
76508,76508.0
76511,76511.0
76513,76513.0
76533,76513.0
76534,76534.0
76540,76541.0
76541,76541.0
76542,76542.0
76543,76543.0
76544,76544.0
76547,76541.0
76548,76548.0
76549,76549.0
76554,76554.0
76559,76559.0
76564,76579.0
76569,76569.0
76571,76571.0
76579,76579.0
78002,78002.0
78015,78015.0
78023,78023.0
78054,78002.0
78069,78069.0
78073,78073.0
78101,78101.0
78109,78109.0
78112,78112.0
78148,78148.0
78150,78150.0
78152,78152.0
78201,78201.0
78202,78202.0
78203,78203.0
78204,78204.0
78205,78205.0
78206,78208.0
78207,78207.0
78208,78208.0
78209,78209.0
78210,78210.0
78211,78211.0
78212,78212.0
78213,78213.0
78214,78214.0
78215,78215.0
78216,78216.0
78217,78217.0
78218,78218.0
78219,78219.0
78220,78220.0
78221,78221.0
78222,78222.0
78223,78223.0
78224,78224.0
78225,78225.0
78226,78226.0
78227,78227.0
78228,78228.0
78229,78229.0
78230,78230.0
78231,78231.0
78232,78232.0
78233,78233.0
78234,78234.0
78235,78235.0
78236,78236.0
78237,78237.0
78238,78238.0
78239,78239.0
78240,78240.0
78241,78208.0
78242,78242.0
78243,78243.0
78244,78244.0
78245,78245.0
78246,78208.0
78247,78247.0
78248,78248.0
78249,78249.0
78250,78250.0
78251,78251.0
78252,78252.0
78253,78253.0
78254,78254.0
78255,78255.0
78256,78256.0
78257,78257.0
78258,78258.0
78259,78259.0
78260,78260.0
78261,78261.0
78263,78263.0
78264,78264.0
78265,78208.0
78268,78208.0
78269,78208.0
78270,78208.0
78278,78208.0
78279,78208.0
78280,78208.0
78283,78208.0
78284,78212.0
78285,78208.0
78288,78205.0
78289,78208.0
78291,78208.0
78292,78208.0
78293,78208.0
78294,78208.0
78295,78208.0
78296,78208.0
78297,78208.0
78298,78208.0
78299,78208.0
78606,78606.0
78635,78635.0
78636,78636.0
78663,78663.0
79738,79738.0
76634,76634.0
76637,76637.0
76644,76634.0
76649,76649.0
76652,76652.0
76665,76665.0
76671,76671.0
76689,76689.0
76690,76690.0
75501,75501.0
75503,75503.0
75504,75501.0
75505,75503.0
75507,75501.0
75559,75559.0
75561,75561.0
75567,75567.0
75569,75569.0
75570,75570.0
75573,75573.0
75574,75574.0
75599,75501.0
77422,77422.0
77430,77430.0
77431,77480.0
77463,77480.0
77480,77480.0
77486,77486.0
77511,77511.0
77512,77511.0
77515,77515.0
77516,77515.0
77531,77531.0
77534,77534.0
77541,77541.0
77542,77541.0
77566,77566.0
77577,77577.0
77578,77578.0
77581,77581.0
77583,77583.0
77584,77584.0
77588,77511.0
77801,77801.0
77802,77802.0
77803,77803.0
77805,77802.0
77806,77803.0
77807,77807.0
77808,77808.0
77840,77840.0
77841,77845.0
77842,77802.0
77843,77802.0
77844,77802.0
77845,77845.0
77862,77808.0
77866,77868.0
77881,77845.0
79830,79830.0
79831,79831.0
79832,79830.0
79834,79834.0
79842,79842.0
79852,79852.0
79255,79255.0
79257,79257.0
78353,78353.0
78355,78355.0
76432,76432.0
76801,76801.0
76802,76802.0
76803,76802.0
76804,76801.0
76823,76823.0
76827,76827.0
76857,76857.0
76890,76890.0
77836,77836.0
77838,77836.0
77852,77836.0
77863,77879.0
77878,77878.0
77879,77879.0
78605,78605.0
78608,78608.0
78611,78611.0
78654,78654.0
78616,78616.0
78622,78622.0
78644,78644.0
78648,78648.0
78655,78655.0
78656,78656.0
78661,78661.0
77978,77978.0
77979,77979.0
77982,77982.0
77983,77983.0
76443,76443.0
76469,76469.0
79504,79504.0
79510,79510.0
78520,78520.0
78521,78521.0
78522,78520.0
78523,78520.0
78526,78526.0
78535,78535.0
78550,78550.0
78551,78550.0
78552,78552.0
78553,78550.0
78559,78559.0
78566,78566.0
78567,78567.0
78568,78586.0
78575,78575.0
78578,78578.0
78583,78583.0
78586,78586.0
78592,78592.0
78593,78593.0
78597,78597.0
75451,75451.0
75686,75686.0
79039,79039.0
79068,79068.0
79080,79080.0
79097,79097.0
75551,75551.0
75555,75555.0
75556,75556.0
75560,75560.0
75562,75562.0
75563,75563.0
75565,75565.0
75566,75566.0
75572,75572.0
75630,75630.0
75656,75656.0
79027,79027.0
79043,79043.0
79063,79063.0
79085,79085.0
77514,77514.0
77523,77523.0
77560,77560.0
77580,77580.0
77597,77597.0
77661,77661.0
77665,77665.0
75759,75759.0
75764,75764.0
75766,75766.0
75772,75785.0
75780,75780.0
75784,75784.0
75785,75785.0
75925,75925.0
75976,75976.0
79201,79201.0
79259,79259.0
76228,76228.0
76352,76365.0
76357,76357.0
76365,76365.0
76377,76377.0
79314,79314.0
79346,79346.0
79379,79379.0
76933,76933.0
76945,76945.0
76949,76949.0
76953,76953.0
76828,76828.0
76834,76834.0
76845,76845.0
76873,76873.0
76878,76878.0
76882,76882.0
76884,76884.0
76888,76888.0
79519,79519.0
79538,79538.0
75002,75002.0
75009,75009.0
75013,75013.0
75023,75023.0
75024,75024.0
75025,75025.0
75026,75074.0
75033,76227.0
75034,75034.0
75035,75035.0
75036,75034.0
75069,75069.0
75070,75070.0
75071,75071.0
75072,75069.0
75074,75074.0
75075,75075.0
75078,75078.0
75086,75074.0
75093,75093.0
75094,75094.0
75097,75009.0
75121,75442.0
75164,75164.0
75166,75166.0
75173,75173.0
75407,75407.0
75409,75409.0
75424,75424.0
75442,75442.0
75454,75454.0
75485,75409.0
79077,79079.0
79095,79095.0
79230,79230.0
79251,79251.0
77412,77412.0
77434,77434.0
77442,77442.0
77460,77460.0
77470,77470.0
77475,77475.0
78934,78934.0
78935,78935.0
78943,78943.0
78951,78951.0
78962,78962.0
78070,78070.0
78130,78130.0
78131,78130.0
78132,78132.0
78133,78133.0
78135,78130.0
78163,78163.0
78266,78266.0
78623,78623.0
76442,76442.0
76444,76444.0
76452,76452.0
76455,76455.0
76468,76446.0
76474,76474.0
76837,76837.0
76855,76875.0
76862,76862.0
76866,76866.0
76937,76937.0
76238,76238.0
76240,76240.0
76241,76240.0
76250,76250.0
76252,76252.0
76253,76253.0
76263,76263.0
76272,76272.0
76522,76522.0
76525,76525.0
76526,76528.0
76528,76528.0
76538,76538.0
76558,76528.0
76561,76561.0
76566,76566.0
76596,76596.0
76597,76597.0
76598,76598.0
76599,76599.0
79223,79248.0
79248,79248.0
79731,79731.0
76943,76943.0
79322,79322.0
79343,79343.0
79357,79357.0
79855,79855.0
79022,79022.0
79051,79051.0
79087,79087.0
75001,75001.0
75006,75006.0
75011,75006.0
75014,75215.0
75015,75039.0
75016,75039.0
75017,75215.0
75019,75019.0
75030,75088.0
75038,75038.0
75039,75039.0
75040,75040.0
75041,75041.0
75042,75042.0
75043,75043.0
75044,75044.0
75045,75040.0
75046,75040.0
75047,75040.0
75048,75048.0
75049,75040.0
75050,75050.0
75051,75051.0
75052,75052.0
75053,75050.0
75054,75054.0
75060,75060.0
75061,75061.0
75062,75062.0
75063,75063.0
75080,75080.0
75081,75081.0
75082,75082.0
75083,75215.0
75085,75215.0
75088,75088.0
75089,75089.0
75098,75098.0
75099,75019.0
75104,75104.0
75106,75104.0
75115,75115.0
75116,75116.0
75123,75115.0
75134,75134.0
75137,75137.0
75138,75215.0
75141,75141.0
75146,75146.0
75149,75149.0
75150,75150.0
75159,75159.0
75172,75172.0
75180,75180.0
75181,75181.0
75182,75182.0
75185,75181.0
75187,75215.0
75201,75201.0
75202,75202.0
75203,75203.0
75204,75204.0
75205,75205.0
75206,75206.0
75207,75207.0
75208,75208.0
75209,75209.0
75210,75210.0
75211,75211.0
75212,75212.0
75214,75214.0
75215,75215.0
75216,75216.0
75217,75217.0
75218,75218.0
75219,75219.0
75220,75220.0
75221,75204.0
75222,75215.0
75223,75223.0
75224,75224.0
75225,75225.0
75226,75226.0
75227,75227.0
75228,75228.0
75229,75229.0
75230,75230.0
75231,75231.0
75232,75232.0
75233,75233.0
75234,75234.0
75235,75235.0
75236,75236.0
75237,75237.0
75238,75238.0
75240,75240.0
75241,75241.0
75242,75215.0
75243,75243.0
75244,75244.0
75246,75246.0
75247,75247.0
75248,75248.0
75249,75249.0
75250,75215.0
75251,75251.0
75252,75252.0
75253,75253.0
75254,75254.0
75260,75215.0
75261,75215.0
75262,75215.0
75263,75215.0
75264,75215.0
75265,75215.0
75266,75215.0
75267,75215.0
75270,75270.0
75275,75215.0
75277,75215.0
75283,75215.0
75284,75215.0
75285,75215.0
75287,75287.0
75301,75215.0
75303,75215.0
75312,75215.0
75313,75215.0
75315,75215.0
75320,75215.0
75326,75215.0
75336,75215.0
75339,75215.0
75342,75215.0
75354,75215.0
75355,75215.0
75356,75215.0
75357,75215.0
75358,75226.0
75359,75215.0
75360,75215.0
75367,75215.0
75368,75215.0
75370,75215.0
75371,75215.0
75372,75215.0
75373,75215.0
75374,75215.0
75376,75215.0
75378,75215.0
75379,75215.0
75380,75215.0
75381,75215.0
75382,75215.0
75389,75215.0
75390,75390.0
75391,75215.0
75392,75215.0
75393,75215.0
75394,75215.0
75395,75215.0
75397,75215.0
75398,75215.0
79331,79331.0
79377,79377.0
79713,79713.0
79025,79025.0
79045,79045.0
75415,75415.0
75432,75432.0
75441,75441.0
75448,75448.0
75450,75450.0
75469,75469.0
75007,75007.0
75010,75010.0
75022,75022.0
75027,76205.0
75028,75028.0
75029,75057.0
75056,75056.0
75057,75057.0
75065,75065.0
75067,75067.0
75068,75068.0
75077,75077.0
76201,76201.0
76202,76209.0
76203,76201.0
76204,76205.0
76205,76205.0
76206,76210.0
76207,76207.0
76208,76208.0
76209,76209.0
76210,76210.0
76226,76226.0
76227,76227.0
76247,76247.0
76249,76249.0
76258,76258.0
76259,76259.0
76262,76262.0
76266,76266.0
77954,77954.0
77967,77995.0
77974,77974.0
77989,77954.0
77994,77994.0
78141,78141.0
78164,78164.0
79220,79220.0
79229,79229.0
79243,79243.0
79370,79370.0
78827,78827.0
78830,78830.0
78834,78834.0
78836,78836.0
79226,79226.0
79237,79237.0
79240,79240.0
78341,78341.0
78349,78349.0
78357,78357.0
78376,78376.0
78384,78384.0
76435,76435.0
76437,76437.0
76445,76445.0
76448,76448.0
76454,76454.0
76466,76466.0
76470,76470.0
76471,76471.0
79741,79741.0
79758,79758.0
79759,79759.0
79760,79766.0
79761,79761.0
79762,79762.0
79763,79763.0
79764,79764.0
79765,79765.0
79766,79766.0
79768,79761.0
79769,79761.0
79776,79766.0
76883,76849.0
78828,78828.0
78880,78880.0
75101,75101.0
75119,75119.0
75120,75119.0
75125,75125.0
75152,75152.0
75154,75154.0
75155,75155.0
75165,75165.0
75167,75167.0
75168,75152.0
76041,76041.0
76064,76064.0
76065,76065.0
76623,76623.0
76651,76651.0
76670,76670.0
79821,79821.0
79835,79835.0
79836,79836.0
79838,79838.0
79849,79849.0
79853,79853.0
79901,79901.0
79902,79902.0
79903,79903.0
79904,79904.0
79905,79905.0
79906,79906.0
79907,79907.0
79908,79908.0
79910,79907.0
79911,79911.0
79912,79912.0
79913,79835.0
79914,79907.0
79915,79915.0
79916,79916.0
79917,79907.0
79918,79916.0
79920,79920.0
79922,79922.0
79923,79907.0
79924,79924.0
79925,79925.0
79926,79907.0
79927,79927.0
79928,79928.0
79929,79907.0
79930,79930.0
79931,79907.0
79932,79932.0
79934,79934.0
79935,79935.0
79936,79936.0
79937,79907.0
79938,79938.0
79940,79907.0
79941,79901.0
79942,79942.0
79943,79901.0
79944,79901.0
79945,79901.0
79946,79901.0
79947,79901.0
79948,79901.0
79949,79901.0
79950,79901.0
79951,79901.0
79952,79901.0
79953,79901.0
79954,79901.0
79955,79901.0
79958,79901.0
79960,79901.0
79961,79907.0
79968,79902.0
79976,79907.0
79978,79901.0
79980,79907.0
79990,79907.0
79995,79907.0
79996,79907.0
79997,79907.0
79998,79907.0
79999,79907.0
88510,79907.0
88511,79907.0
88512,79907.0
88513,79907.0
88514,79907.0
88515,79907.0
88517,79907.0
88518,79907.0
88519,79907.0
88520,79907.0
88521,79907.0
88523,79907.0
88524,79907.0
88525,79907.0
88526,79907.0
88527,79907.0
88528,79907.0
88529,79907.0
88530,79907.0
88531,79907.0
88532,79907.0
88533,79907.0
